기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,1분기_평균,2분기_평균,3분기_평균,4분기_평균,3개년_총평균,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,QUARTER_NUM
20253,A,골목상권,3110040,중구회현체육센터(정화예술대남산캠퍼스),93697622,127567145,155731398,127050755.5,129313915.4,186234284,13910,184441227,1793057,28178815,42574025,52848187,36479217,24360983,1793057,0,0,18171083,147885648,15526152,4651401,0,105503731,60879564,0,6202749,30473434,46123511,43361479,40222121,13761,149,2613,3213,3324,2760,1851,149,0,0,2039,10437,1294,140,0,7492,5428,0,774,2870,4248,3087,1943,3
20253,A,골목상권,3110041,남산케이블카,182453877,228980846.5,198055202.7,213340734.5,204857391.6,247824031,17691,170040410,77783621,33305706,33560090,20442548,40484199,42247867,45643400,32140221,0,23075288,101268849,89464532,33945685,69677,132026675,79798989,1707658,40007221,82279187,41492024,32504134,13835443,12769,4922,2643,2764,1883,2615,2864,2567,2355,0,2071,7724,5445,2443,8,8958,6837,190,3142,6091,3097,2175,1098,3
20253,A,골목상권,3110043,충무초등학교,82588075.5,102807966,107767391.3,86570347.5,96359439.11,155085793,30279,135024842,20060951,25752500,30116399,27023034,27231764,24901145,14950763,5110188,0,28734128,70962149,37087952,17741592,559972,73599018,61844514,2009104,33490646,38966993,25563832,23276883,12136078,26276,4003,5269,5822,5117,5091,4977,2806,1197,0,7983,12162,6401,3663,70,15166,12976,499,7763,7821,5231,5200,1629,3
20253,A,골목상권,3110045,동대문역사문화공원역 5번,2662185,4159803,5037661.333,4323423.5,4155978.556,3187469,402,2476659,710810,107292,625871,563283,715281,464932,482814,227996,0,402345,925394,804691,1055039,0,2749360,241407,0,214584,151997,1426091,286112,911982,304,98,9,54,97,63,81,80,18,0,9,143,63,187,0,357,36,0,45,18,125,45,161,3
20253,A,골목상권,3110048,장충동주민센터,9672936,13237799,11328805,12187457,11575866.56,13965055,2338,13113680,851375,2597787,2756836,3530246,2017729,2211082,851375,0,0,2317114,7007476,3963730,676735,0,7101033,4967917,0,1172590,4952324,2526059,1475095,1942883,2170,168,456,430,524,374,386,168,0,0,430,1117,648,143,0,1184,929,0,262,998,300,206,349,3
20253,A,골목상권,3110049,장충단 고개,203673398.5,207867549,203590858,248175243.5,214467217.3,43497730,5437,34176445,9321285,5438974,5829813,9374662,7450656,6082340,5260642,4060643,0,1285856,17585974,11885345,10914754,1825801,20666055,16752838,33819,5790390,11012470,9331137,6485777,4765296,4452,985,735,784,1108,1001,824,583,402,0,307,2127,1465,1345,193,2466,2461,5,986,1704,1153,689,391,3
20253,A,골목상권,3110054,청구역 3번,185821974,238365777,240407385.3,240956831,227945702.2,250421433,29624,156071587,94349846,29591657,33978403,25051960,30139788,37309779,44859171,49490675,0,23585582,90199047,74105081,60176911,2354812,106677571,134693180,970477,41380250,80310384,43321379,53470117,21918143,20532,9092,4189,4286,3434,3988,4635,4336,4756,0,4442,10196,8284,6409,293,13200,15504,253,5349,9543,5591,5604,2366,3
20253,A,골목상권,3110056,신당역 3번,107232279.5,119536321.5,105818481.3,111058543,110345525.8,108562217,12474,79903645,28658572,12501336,15303796,13738551,20357606,18002356,16030708,12627864,0,18576994,29151513,30460904,25725624,4647182,39445775,57440182,401634,21253605,20888814,11938895,14468918,27934091,8867,3607,1577,1795,1813,1687,1995,1912,1695,0,1494,3886,3698,2876,520,4789,7421,55,3483,2899,1676,1596,2503,3
20253,A,골목상권,3110057,황학코아루아파트,38108835,49099880,174727922,32832280.5,84918417.44,374473033,29754,250684914,123788119,42948810,54092258,45817516,45525245,62301085,65568490,58219629,0,73199603,124711582,90264569,79290501,7006778,126095865,211957607,806533,52151335,94241555,76203164,79287898,35362985,19693,10061,3467,4398,3688,3571,4569,5000,5061,0,5642,8895,7792,6806,619,10279,18212,111,5390,8490,5299,6420,2781,3
20253,A,골목상권,3110058,성심여자고등학교,166188017,193056705,204914345.3,197016797,191918452.7,98113156,11191,74084362,24028794,11968596,15995958,14832725,16847397,14439686,12894950,11133844,0,23724289,36948347,20342574,14184344,2913602,33305053,50692650,256358,14512797,25087316,16352624,14527445,13261163,8456,2735,1588,1756,1602,1869,1641,1443,1292,0,3140,3827,2529,1559,136,3905,6463,53,2056,2953,2046,1648,1613,3
20253,A,골목상권,3110059,새남터성지,36087099,32663602,62340361,49628396.5,47086586.44,65792357,6441,37917232,27875125,3810979,7982204,6366040,11508494,8249515,14993540,12881585,0,12325822,26480558,22013800,4972177,0,23151480,36893847,190204,3972467,16850856,13129765,16115627,9786409,3738,2703,425,783,655,1023,852,1415,1288,0,1466,2433,2111,431,0,2247,3895,32,588,1651,1419,1477,975,3
20253,A,골목상권,3110060,효창공원앞역 6번,71367589.5,82239880.5,69922077,62222749.5,71269630,71859169,7601,47897601,23961568,10206091,6736489,8037730,11414272,11503019,12545914,11415654,0,9933949,20924929,20417055,16619016,3964220,22824837,42972323,150348,18221032,26862943,6932632,7214986,6415217,5348,2253,1199,823,908,1132,1286,1119,1134,0,1610,2141,2129,1386,335,2511,4727,9,1919,3236,766,809,497,3
20253,A,골목상권,3110061,효창동주민센터,121037740,151008147,147296253,110368306.5,134079682.9,231287913,34832,143391398,87896515,24386764,37868422,24880552,28840380,27415280,39889917,48006598,0,52496277,70320794,61669068,46340296,461478,100737504,110498587,1824826,48174270,73459048,44376003,25441382,17960561,23563,11269,4254,5525,4177,4825,4782,5518,5751,0,9901,10214,8623,6084,10,16944,16247,407,6951,10531,8066,4226,3010,3
20253,A,골목상권,3110062,한강로동땡땡거리(은행나무길),662762966.5,710694264.5,635535238,719694807.5,676989976.8,535913367,47882,378737081,157176286,69011723,77524314,75621622,72897170,83682252,87295604,69880682,0,41106362,249209719,134806884,99943755,10846647,156766156,230685431,2094895,116074978,147988283,58614175,45339806,17339448,35005,12877,6334,7427,7015,7109,7120,7312,5565,0,7589,19243,11546,8710,794,18451,19688,233,9886,14287,6636,5025,2077,3
20253,A,골목상권,3110063,효창공원앞역 5번,17704985,30171858.5,26132372.67,14486851.5,22569389.78,35948188,3691,20803968,15144220,5124128,448852,5035131,4831957,5363900,6724139,8420081,0,98395,15772541,14468274,5608978,0,8447265,24107288,689779,15215367,12233408,1036534,2185399,1194064,2226,1465,546,73,518,497,592,614,851,0,18,1541,1561,571,0,923,2507,65,1435,1466,117,199,145,3
20253,A,골목상권,3110064,효창공원앞역 2번,140599859.5,156053099.5,138384097,130557715.5,141063737.8,148723403,19076,102287697,46435706,18338067,21650935,23873148,19739970,18685577,26648096,19787610,305595,45409739,40616273,36162814,24167141,2061841,35313604,107148117,718105,38838658,49748442,23618445,18571124,10966946,13612,5464,2545,2938,3039,2645,2445,3096,2368,18,6777,5127,4261,2708,185,4479,14246,102,5080,6548,3563,2287,1144,3
20253,A,골목상권,3110066,서울역 15번,277080213,309688084.5,289108974,279347092.5,288839744.7,333124969,39073,266385298,66739671,57565573,57122429,45154225,52120858,54422213,33489905,33249766,0,78552416,156686302,57447052,39928431,510768,101339695,162329301,549579,46480309,105732590,64839518,33317622,12749380,33262,5811,7055,7234,5902,6321,6750,2908,2903,0,12950,16334,6021,3692,76,13950,20934,45,6826,13563,8714,4022,1718,3
20253,A,골목상권,3110067,배문고등학교,157401468.5,188009038.5,158981193.7,176495753.5,168972900.2,170446687,17305,79600205,90846482,2249355,18765159,18121179,15740152,24724360,25600835,65245647,0,29792090,52948116,43381215,42726870,1598396,83049738,81011187,716113,30445165,40196675,57085824,18494231,17122914,8021,9284,278,1944,1888,1488,2423,2367,6917,0,3696,4663,4560,4218,168,7887,9100,106,3317,4387,5510,1914,1752,3
20253,A,골목상권,3110068,남영역 1번,648562312.5,755530957.5,700694735,709075808,703158040.1,700015828,98486,475285591,224730237,83209066,100566405,84973021,101163659,105373440,118374592,106355645,0,123185035,259937892,171839868,123421216,21631817,257115519,370906757,4552700,145330319,234945826,109665591,108190025,25337818,63904,34582,12074,13103,10816,13684,14227,17953,16629,0,24054,35662,22339,15064,1367,38130,57100,731,22392,37093,17481,13695,3838,3
20253,A,골목상권,3110069,숙대입구,1164901889,1809974616,1400661142,1594834538,1482378390,1576566555,266073,1188170084,388396471,236458425,267928962,226830683,241710288,215241726,156872226,231524245,1465906,206630656,554923178,426073088,353526165,33947562,380836035,1105575510,66649154,628282952,286353002,217864671,199368697,87893072,210287,55786,44205,49158,39708,42491,34725,23669,32117,202,49418,93403,68113,50285,4652,62972,199322,14088,127961,46845,32727,30288,10389,3
20253,A,골목상권,3110072,열정도,0,0,12127110,0,12127110,12127110,872,11642301,484809,1697118,2673048,1389594,4064938,1817603,484809,0,0,806103,7385735,1594993,2340279,0,3427514,4029939,0,786022,2694276,2457895,1240997,278263,814,58,132,178,127,188,189,58,0,0,92,515,144,121,0,316,396,0,97,310,189,92,23,3
20253,A,골목상권,3110074,서울역 12번,959334327.5,993365895.5,905709164,911986369.5,938500075.2,1058597445,96744,952155415,106442030,186040567,220580219,186040273,188936057,170558299,57387104,49054926,17727626,244352362,442041359,170509574,121900329,62066195,307262786,395490480,835299,68663518,223089580,272438589,105731188,31995095,87177,9567,17800,19585,16700,16924,16168,4981,4586,251,36763,39599,12307,6764,1060,36382,36850,132,9354,27287,22039,11086,3332,3
20253,A,골목상권,3110075,숙대입구역 1번,531505273.5,519366624,539231015.3,585242106,543324561.4,446339502,41010,318203838,128135664,60536918,67911849,58936969,62171854,68646248,62019904,66115760,0,18554412,158433569,119600932,142825427,6925162,108605176,287110607,4511150,158189576,136151239,49528176,37598167,9737482,30118,10892,5826,6377,5472,5942,6501,5116,5776,0,2924,14529,10907,11987,663,11910,26292,442,13644,13935,5279,3595,1304,3
20253,A,골목상권,3110076,삼각지역 14번,212279269,248401042.5,248556138.7,221179332,234376411.4,265865259,40621,183608729,82256530,29241582,39530741,36891047,37186756,40758603,44149826,38106704,0,49068725,99570723,62207725,52762283,2255803,134694194,94640408,1266249,39811911,64060663,51234050,44006257,28955470,28033,12588,4825,6047,5326,5705,6130,6603,5985,0,9641,13957,9508,7339,176,21112,16284,249,7551,10737,8314,6666,3878,3
20253,A,골목상권,3110077,삼광초등학교,99996293,108177186.5,123076719,95208693.5,108443833.7,125039281,10457,74275198,50764083,0,20241089,18692880,16752515,18588714,23449844,27314239,0,7937122,41466662,22957602,43817568,8860327,47739151,65653843,541260,18725561,36574893,23447802,19487410,14616069,6311,4146,0,1735,1552,1369,1655,1921,2225,0,858,3022,2124,3452,1001,4166,5699,41,1511,3268,2165,1593,1287,3
20253,A,골목상권,3110079,후암동주민센터,487467964.5,563931718.5,481013326.3,560063329.5,518440667.1,454234557,53254,328237412,125997145,61273054,74683051,54926374,68049242,69305691,63370492,62626653,0,60775424,249880286,110189508,33389339,0,162408139,229186610,1911048,83229354,136927606,90120526,54815863,24590354,39468,13786,7515,8917,6909,8191,7936,6859,6927,0,10781,26172,12034,4267,0,20856,27510,448,9301,17011,10729,7431,3442,3
20253,A,골목상권,3110080,해방촌예술마을,45421054,69522429,57590152.33,59833632.5,58036076.44,50820343,2334,21838465,28981878,4974685,4855126,2969289,3396541,5642824,17995442,10986436,0,0,4518532,12605428,26878804,6817579,13451317,36669251,457309,21437330,17619930,5323540,4705793,576666,1040,1294,216,223,173,153,275,706,588,0,0,195,655,1236,248,657,1639,25,1052,792,168,220,39,3
20253,A,골목상권,3110081,해방촌 남동측,422059443,498283012.5,456235594.7,480584891,463395719.7,473715253,35192,228047917,245667336,27344907,46353864,46686143,50184818,57478185,142127091,103540245,1506754,11131405,81937074,121175650,214624205,43340165,197754954,270499175,4341512,184271741,167373028,59066857,41557291,11643701,19349,15843,3110,4121,3487,3926,4705,8660,7183,32,1402,7345,11322,13255,1836,14633,20341,344,12916,13399,4712,2693,910,3
20253,A,골목상권,3110082,용산구청,1188787423,1202345707,1146815012,1153845790,1170044764,1275516796,130967,884959028,390557768,170667348,176306525,183058849,173572317,181353989,227875445,162682323,0,121524014,544535005,423099995,184143880,2213902,456493816,657270693,11788790,246681580,352389714,247610037,178634739,76659649,98647,32320,18980,20877,19663,20228,18899,18485,13835,0,26670,48024,40157,15919,197,51745,65788,1100,23966,38589,29813,17434,6631,3
20253,A,골목상권,3110083,서빙고역 1번,20256068,20977293,21697658,24490707.5,21837901.22,12108874,1299,8769179,3339695,1642116,2464165,1277642,1731254,1654002,2317582,1022113,0,309012,5100660,2547361,3131708,1020133,7651892,3967714,0,1378383,3926750,3324296,2498834,491344,923,376,163,260,135,186,179,233,143,0,28,451,320,376,124,842,413,0,169,362,421,257,49,3
20253,A,골목상권,3110084,경리단길북측,242141453.5,301282550.5,230392619,234131711,249587698.6,257256509,22065,164329183,92927326,31731873,29922125,28156787,33127278,41391120,55322238,37605088,0,32463965,65131509,87661024,63172207,8827804,135949291,110975990,1420070,57624680,101867680,46561065,21673543,17778241,14917,7148,2280,3193,2691,3108,3645,3761,3387,0,4025,6837,7339,3706,158,10069,11113,143,4615,8276,3841,2691,1618,3
20253,A,골목상권,3110085,경리단길남측,572024706,647850976,601027971.3,591011838,602762106,684701721,43623,392024313,292677408,85207762,45795015,74544828,68761968,117714740,146695774,145981634,744795,72828372,264482410,183245837,144387449,19012858,218113481,430082181,5725774,169072150,242267496,121317947,81894788,27917509,28012,15611,4887,4896,5657,5643,6929,8315,7296,26,7368,14245,12207,8652,1125,16521,25907,318,10643,16029,8197,5537,1700,3
20253,A,골목상권,3110087,이태원엔틱가구거리,503627709.5,539219349,433524719.3,506192843.5,488739329.1,468049018,40282,291773521,176275497,71962059,55260812,48269902,61435718,54845030,94555987,81719510,0,65829942,182423172,143017356,76778548,0,171699315,240356738,1763395,74350423,166960624,94638969,48558615,25784029,25501,14781,5912,5204,4270,5204,4911,7658,7123,0,5670,15317,12397,6898,0,15680,21437,173,6967,15057,8437,4305,2179,3
20253,A,골목상권,3110090,한국폴리텍대학서울정수캠퍼스,59232366.5,70136170.5,87041968,75394473,74516880.44,50553637,10143,39045393,11508244,8819011,8241125,6971872,8388360,6625025,6693114,4815130,0,9044229,19347235,13430456,8673521,58196,27135596,19499710,519690,7125509,9069253,10201163,10257613,9462075,7622,2521,1582,1686,1385,1560,1409,1421,1100,0,1984,3911,2595,1641,12,5650,4341,116,1612,2072,2142,1996,2054,3
20253,A,골목상권,3110091,리움미술관,400150689.5,365716529,334422359.7,385250156,367277980.9,190895691,13023,113567968,77327723,18356168,23880910,22052051,22546744,26732095,39404888,37922835,0,11747065,49790224,65399572,61428791,2530039,57990199,123689159,767949,63196497,67855849,22731957,18529207,8597897,8173,4850,1431,1602,1323,1877,1940,2598,2252,0,916,3516,4704,3681,206,3772,8768,55,4639,4810,1516,992,526,3
20253,A,골목상권,3110093,우사단길,296406773,300193445.5,307169170.7,304561018.5,302647776.2,250471563,33685,183890968,66580595,35980928,41345607,33528927,34996768,38038738,38803203,27777392,0,37718708,84821855,72817546,50293422,4820032,108805149,117344296,584703,49389071,79429633,40147738,34235639,22362662,25737,7948,5130,5813,4560,5199,5035,4608,3340,0,6857,11551,8969,5836,472,15093,16557,81,6822,10511,5815,4974,3448,3
20253,A,골목상권,3110095,한강진역 3번,256996854.5,344882553.5,281983988.7,300432688.5,294508462.1,277220327,16813,146518112,130702215,17506440,31183821,20766056,33323916,43737879,79952200,50750015,0,3891668,47001900,90892220,118799122,16635417,92502574,167406811,4936985,104013876,84144293,41131094,19899791,5783346,8869,7944,1198,1762,1444,1884,2581,4615,3329,0,84,3152,6476,6481,620,5590,10872,391,6738,5471,2095,1396,369,3
20253,A,골목상권,3110096,한남힐사이드아파트,280219749.5,323350060,310002003.3,299524780,304021687.7,336129277,21188,246689541,89439736,23128197,52387892,61475613,49274541,60423298,55781198,33658538,0,42165061,120831069,64140386,56497284,52495477,82711286,209051877,69494,38524155,110153908,53975206,63325515,25714887,15414,5774,2610,3081,3165,3283,3275,3036,2738,0,4897,9309,5220,1527,235,5330,13982,14,3195,8436,3748,2304,1616,3
20253,A,골목상권,3110098,서울독일학교,175133570,130646671,138440867.3,124231603,141705143.3,241848216,1788,197299708,44548508,0,24076585,28002574,53656803,91563746,44548508,0,0,0,81922721,79545385,79751952,628158,88224841,112683153,0,19023535,111357981,30222873,24970503,15333104,1317,471,0,266,229,313,509,471,0,0,0,338,664,774,12,639,870,0,169,653,314,217,156,3
20253,A,골목상권,3110101,옥정중학교,7508113,7187538.5,13454123,13058373,10308301.5,11908246,879,9118566,2789680,1535423,168245,3277742,3135265,1001891,1443722,1345958,0,1295940,2977630,2366796,5267880,0,4050759,7423232,37135,262220,2988240,1439176,4879099,1868124,599,280,144,15,182,129,129,159,121,0,105,326,228,220,0,319,538,8,31,326,152,258,83,3
20253,A,골목상권,3110102,옥수역 6번,172224244.5,211758882,187409068.3,226755383.5,198189358.3,175411762,30966,121150663,54261099,21170727,23432017,23417247,26281386,26849286,28496000,25765099,0,31485699,52799071,39935798,45833208,5357986,81551771,79744318,1627828,19344706,43576351,34569480,32451423,29726299,21844,9122,4084,4683,4095,4444,4538,5018,4104,0,6930,9029,7436,7120,451,15905,13732,279,3607,8803,6983,5277,4686,3
20253,A,골목상권,3110105,금동어린이공원,64629038,81362166,84678986.67,73249180,76946414.22,70499321,15424,46323843,24175478,8565979,10109298,8396373,9110325,10141868,11494702,12680776,516866,12041139,18924109,14415143,17331404,7270660,35083395,29787652,683142,8523209,16802714,15824737,13816572,9220672,10190,5234,2001,2171,1862,2043,2113,2570,2664,135,3046,3949,3282,3471,1541,8132,6453,182,2056,3898,3356,3208,1886,3
20253,A,골목상권,3110107,금호사거리,4286896,4273511.5,4363720,4301082.5,4312682.222,3489477,711,2765135,724342,679908,548744,519298,546068,471117,531613,192729,0,455056,1078750,1215268,740403,0,2215321,1070720,0,215750,586220,744149,915466,824455,540,171,118,85,128,113,96,117,54,0,102,209,261,139,0,530,171,0,48,117,123,214,199,3
20253,A,골목상권,3110109,금호삼성래미안아파트,46955347.5,36917962.5,29636453.67,31897724.5,35605714.44,23421988,1777,11758524,11663464,478418,1199773,2999123,3983918,3097292,6229689,5433775,0,652388,7782062,12796444,2191094,0,9031195,11336994,90679,3049500,9962671,4248475,1497525,1519338,931,846,56,93,279,217,286,435,411,0,87,596,902,192,0,708,902,12,214,785,331,150,118,3
20253,A,골목상권,3110112,행당역 2번,83021710,92474953.5,89235717.67,86342012.5,87931611.67,75998784,11851,46466512,29532272,7911400,9527647,8512628,9289654,11225183,12418715,17113557,0,11941309,31734557,21661843,10352975,308100,30248633,43106793,1775799,12329588,13913789,15957273,17880052,11498925,7322,4529,1286,1559,1234,1619,1624,1899,2630,0,2117,4316,3387,1965,66,4958,6767,455,2129,2331,2780,2541,1487,3
20253,A,골목상권,3110115,상왕십리역 3번,98783167,102698370,106494666.3,111392712,105025833,89631322,13150,68286068,21345254,14235282,13885423,14082799,12742016,13340548,12259542,9085712,0,10894280,33664198,21536451,22495364,1041029,36321214,43760884,843251,13110218,21211845,15859896,16713368,12343515,9828,3322,1979,2094,1912,1876,1967,1891,1431,0,2583,4307,3250,2877,133,5756,6912,176,2365,3871,2349,2333,1574,3
20253,A,골목상권,3110118,왕십리역 9번,214277730,281324628.5,246765464,237067749.5,245070734.2,268645141,48236,190526808,78118333,34525703,40156992,34516112,40157478,41170523,43511504,34606829,0,51492800,82913247,66873549,57102245,10263300,120140924,129716140,8553070,38596815,54614396,51111687,57517366,39463729,34489,13747,6613,7493,6368,6783,7232,7614,6133,0,11340,13630,11878,10108,1280,22690,24122,2270,7911,10097,9500,10796,6238,3
20253,A,골목상권,3110120,서울숲카페거리,33000000,15759472.5,28481180.33,20662212.5,23910863.88,33000000,1655,20194348,12805652,3483898,4222206,3235353,4250701,5002190,5994964,6810688,0,0,9217401,12746719,11035880,0,6493494,25700819,863289,16028668,9496856,2302315,2423730,1079454,1052,603,188,209,181,222,252,285,318,0,0,451,663,541,0,360,1263,39,811,476,131,123,43,3
20253,A,골목상권,3110121,한양대역 4번,110110446,171677805,171135136.7,238280062.5,172615781.9,17721432,3273,15383182,2338250,2886914,3529107,3330349,2576133,3060679,1105505,1232745,0,7627122,6510867,3374144,209299,0,12293987,4803236,11525,1176085,5885217,4897480,4155391,971525,2761,512,554,603,544,534,526,254,258,0,1535,1070,613,55,0,2294,942,5,242,1203,1146,496,143,3
20253,A,골목상권,3110122,마장역 2번,135391452.5,149484262.5,190893848,149586910,160178532.7,172566746,27188,122482507,50084239,25867569,23667077,23587930,21315706,28044225,27335379,22748860,0,20684662,52780279,46526324,47719806,4855675,79075148,76432688,939496,33304993,33669406,26124195,32615770,28853977,20207,6981,4598,4013,3974,3520,4102,3808,3173,0,4779,7747,7881,6166,615,13781,11364,165,6057,6393,4276,4847,3406,3
20253,A,골목상권,3110124,뚝섬역교차로,511531902.5,587368894.5,539973024.7,544908203.5,545281897.2,546315950,41114,431019287,115296663,71766356,86831507,80101906,92338204,99981314,64538315,50758348,28892699,61239410,160791327,111122811,89054117,95215586,197817622,216955304,3280554,125330913,150106287,65450929,42623603,27980641,34511,6603,6749,7260,6233,7309,6960,3640,2963,246,10823,14626,7972,5544,1903,18596,18082,149,9866,14169,6232,4355,1905,3
20253,A,골목상권,3110125,사근동살곶이상점가,186430195,300191752,209205168.3,323347598.5,249728288.4,172685738,22249,127870928,44814810,28538639,26597997,21349627,28296664,23088001,20506609,24308201,0,24048978,78000684,40682309,29409071,544696,63579281,88461824,7112494,61536709,34503586,14791824,24578437,9518057,15807,6442,3334,3562,2612,3431,2868,2928,3514,0,3581,9363,5362,3863,80,9127,12577,1108,9456,5006,1980,3010,1140,3
20253,A,골목상권,3110126,서울숲역 1번,127329048.5,129000000,119743170,119464779.5,123424129.6,129000000,10403,91606610,37393390,14408373,20327842,18048161,16067180,22755054,23145915,14247475,0,3494607,40013736,35596922,40381955,9512780,36220776,81814028,1604751,45060111,35049833,13757097,14944704,7618307,7562,2841,1254,1570,1527,1435,1776,1627,1214,0,517,3214,2918,3102,652,3096,6549,132,3922,2927,1129,1100,435,3
20253,A,골목상권,3110127,성수1가1동주민센터,175010177,189959253.5,226607827.3,217570005,204989150.3,255984520,22787,212263052,43721468,46565495,40809746,43423723,40118982,41345106,20082245,23639223,0,42021978,137106040,26825055,48745918,1285529,108769865,86587437,165874,34328398,61977952,46502877,29088207,23293996,20010,2777,4386,3816,3835,4209,3764,1358,1419,0,6758,9798,2997,3131,103,9807,9382,41,4965,6966,3412,2187,1618,3
20253,A,골목상권,3110128,성원중학교,75419953,97070143,97734943.67,72356188.5,86988600,111503264,11615,85439265,26063999,13751417,18001786,15555346,20133856,17996860,13745289,12318710,678998,19781973,24062920,28370079,25742225,12867069,46527588,38374848,402793,10826600,18672803,14286297,20944648,19769296,8728,2887,1517,1838,1637,2046,1690,1594,1293,59,2324,2900,2540,2917,875,6313,3664,21,1064,2212,2090,1987,2603,3
20253,A,골목상권,3110129,성원어린이공원,24000000,24000000,24000000,24000000,24000000,24000000,2947,21492573,2507427,4369582,5028918,4122467,3614104,4357502,1626387,881040,99670,6566888,9639079,5423436,1957104,313823,8238641,7635767,12165,2381702,7918002,3249959,1794499,518080,2623,324,578,544,511,497,493,204,120,24,916,1164,597,184,62,1189,1085,2,365,1169,369,307,64,3
20253,A,골목상권,3110131,성수동카페거리,816637752.5,1220314502,1060676727,905103383.5,1007349051,1353270447,140256,977395508,375874939,189867922,188706320,196186173,190569146,212065947,205845279,170029660,4812207,145018654,412731476,431607017,331397260,27703833,465354606,720362667,18769771,404909585,360699933,192478081,130132234,78727672,114896,25360,21893,24515,22384,22564,23540,14385,10975,538,36333,44767,35141,21308,2169,60543,66346,1429,36320,47077,21970,14640,5449,3
20253,A,골목상권,3110132,성수2가3동주민센터,297849855.5,301870978,213223625,258314896.5,261749148.3,315727060,29476,217569982,98157078,41369348,44443803,39383228,42819491,49554112,50464867,47692211,0,15491741,90624594,91747582,96488759,21374384,98029013,190289667,3577692,134490104,98445944,19616076,23684770,8504093,20720,8756,3835,4385,3786,4202,4512,4635,4121,0,2379,8533,8696,8302,1566,10177,17348,325,11998,9940,2182,2326,753,3
20253,A,골목상권,3110134,성수119안전센터,113184167.5,143970146,118773685.3,121099495,123647630.3,144159491,11937,83371381,60788110,14457081,14594060,5814746,21124398,27381096,34206917,26581193,0,4895025,36008923,70069819,31970467,1215257,40870889,101840632,4561113,64039692,46560400,14237183,8869453,4443681,7345,4592,1508,1392,418,1606,2421,2505,2087,0,504,3324,5629,2428,52,3841,8038,300,4654,4508,1250,729,436,3
20253,A,골목상권,3110135,성동세무서,12103155.5,16133175.5,13422887.33,15172863.5,14120783.44,7341044,925,6995601,345443,1466250,1121872,1229228,1688141,1490110,267440,78003,0,0,6268891,881505,190648,0,3223285,2612665,0,203079,1907264,1286928,1979671,459007,875,50,195,186,154,179,161,29,21,0,0,746,151,28,0,414,363,0,48,288,156,226,58,3
20253,A,골목상권,3110136,경수초등학교,382886661.5,377940459,369949272,387722490.5,378549670.9,405158532,42578,290629480,114529052,57669976,59451257,52663956,59427600,61416691,62129574,52399478,0,72667768,139540899,120791653,69589189,2569023,122739769,216738422,8462594,122845564,109631181,52411671,35369251,10757926,33240,9338,6780,7208,6041,6497,6714,5154,4184,0,11800,15160,10572,4881,165,16848,21979,788,12720,13775,6126,4170,1248,3
20253,A,골목상권,3110137,성수초등학교,1313339560,1505601689,1492926516,1358089243,1425871170,1846832135,220122,1732549128,114283007,305877651,373890875,345731975,354277454,352771173,63338839,50944168,6352694,527452142,843201623,357246688,99224693,13354295,659792598,825582222,3735768,246860930,518183718,387756933,243210321,85627155,204047,16075,38768,44885,40478,41311,38605,9103,6972,197,78467,90393,35790,13512,1763,97908,94148,460,33541,73821,42545,31337,10352,3
20253,A,골목상권,3110138,송정체육공원,84356426.5,104745996.5,93018672.67,84675208,91845697.78,87802191,19202,61630720,26171471,12545988,13957439,12536680,11189610,11401003,12614749,13556722,0,12993186,33705722,21469228,17041373,2592682,48460181,37701570,384399,19753880,25475914,14790738,12607285,13149534,14072,5130,2671,3257,2721,2742,2681,2545,2585,0,3904,6358,4352,3941,647,10661,8316,98,4700,5900,3422,2480,2376,3
20253,A,골목상권,3110140,건대입구역 6번,58388053,63972674,59261946,46558131.5,57291506.11,119046231,8220,64210868,54835363,15236340,16586424,1220758,17366249,13801097,25525242,29310121,915568,22565959,37471524,37413451,15272398,5407331,45394308,71609502,577047,30150813,45010737,17860572,10386898,13017742,4476,3744,1110,1120,32,1167,1047,1786,1958,24,1556,2555,2723,1260,102,2802,5395,58,2341,3269,1298,664,566,3
