기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
20241,A,골목상권,3110918,방배역 3번,3465227,7,1612914452,375388599,197923609,119243078,186271178,285552980,62208072,46781735,270173297,69371904
20241,A,골목상권,3110919,내방역 8번,4874702,8,1877420052,422151827,235598070,140016917,217037280,338118851,85673884,52290214,307938828,78594181
20241,A,골목상권,3110920,방배역 2번(백석예술대학교),4543487,8,120477869,28924209,14831491,8371142,14267742,20386521,4980134,3400240,20260178,5056212
20241,A,골목상권,3110921,서울프랑스학교,4485642,8,859708712,197697693,109491743,64398707,102969666,155732953,39910472,23893262,128702967,36911249
20241,A,골목상권,3110922,내방역 1번,3592703,7,1487897105,365959718,181995736,105919195,176194760,253502344,54683663,44471133,240850550,64320006
20241,A,골목상권,3110923,방배역 1번,4617919,8,243762761,57033073,31426832,18279171,30199995,44772578,11856821,6741835,33058458,10393998
20241,A,골목상권,3110924,반포4동주민센터(몽마르뜨공원),4583778,8,1759224731,392811658,222742357,135934973,204358705,320978253,84238950,48875339,275454741,73829755
20241,A,골목상권,3110925,서초중학교,4435554,8,1594475492,359515484,202251981,119720645,183380969,289964341,71563353,44983281,254818706,68276732
20241,A,골목상권,3110926,신중초등학교,4234872,8,2179965263,508359397,276770078,164497665,258086217,391328102,98753098,61627312,326624623,93918771
20241,A,골목상권,3110927,잠원역,4683140,8,770153802,173812439,94843643,57486775,88943458,142392638,30440742,22058661,127227938,32947508
20241,A,골목상권,3110928,서초우방유쉘아파트,3442373,7,367292009,79559917,46973913,30432961,39913561,67316189,18799877,10501854,58534110,15259627
20241,A,골목상권,3110929,남부터미널역 1번,4363260,8,2709475123,639285988,341119415,212027144,323385498,486156351,114673715,79607848,394220539,118998625
20241,A,골목상권,3110930,서초동성당,4727095,8,1112781483,253570723,140613666,85514168,129462019,202779621,48979271,31705459,172083374,48073182
20241,A,골목상권,3110931,삼성전자서울R&D(서울우면초등학교),4196627,8,154085568,36728109,18646613,12018994,21002242,29249015,5879960,4336466,19620117,6604052
20241,A,골목상권,3110932,서울시인재개발원,3993368,8,389504227,85221041,49229468,31040990,42797103,69472445,18636571,11120534,65951538,16034537
20241,A,골목상권,3110933,한국상담대학원대학교,5050286,9,207442208,46411277,25402871,15286630,24055090,38677343,7516632,5788545,35195730,9108090
20241,A,골목상권,3110934,우면주공아파트,3765296,8,1477357950,381934950,177561911,108472683,189436279,243038119,56781286,43986459,215161502,60984761
20241,A,골목상권,3110935,한전아트센터,4239665,8,381275492,86420436,47052803,28433243,44791857,69108438,15994716,10639633,62897294,15937072
20241,A,골목상권,3110936,더케이호텔(양재리본타워2단지아파트),3486004,7,623519126,139899042,77759557,48170920,71876913,110329475,29604288,17341150,103415176,25122605
20241,A,골목상권,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),5162582,9,227030927,51156840,30110669,18179823,27682461,42868840,12469386,6276401,28530096,9756411
20241,A,골목상권,3110938,바우뫼공원,3874395,8,594481106,139127608,74396690,46328976,68962981,105969795,25795550,17714257,91162581,25022668
20241,A,골목상권,3110939,양재역 8번(양재동우체국),3741400,8,3729953536,876740434,462804168,296830210,436624159,657831021,163597937,109868672,569555095,156101840
20241,A,골목상권,3110940,양재근린공원(양재2동주민센터),3701200,7,774789640,175264960,96025618,59195180,88473048,140569907,32804513,22112692,127489128,32854594
20241,A,골목상권,3110941,언남고등학교,2986019,7,429956136,108759970,52039676,32123318,52165084,72960347,14942558,13430336,64896323,18638524
20241,A,골목상권,3110942,염곡동 구룡사(포이동성당),3199704,7,5023800209,1172093424,623841371,377793128,583117208,895043190,209112206,146567551,802293520,213938611
20241,A,골목상권,3110943,법제교육센터(버들어린이공원),3221478,7,1151902294,261995937,142890182,85841376,130288815,207773190,47056354,33329144,193662738,49064558
20241,A,골목상권,3110944,서울나래학교(염곡어린이공원),3967472,8,514367518,126931099,65141464,40211390,68780192,97457182,20089113,14875489,56645257,24236332
20241,A,골목상권,3110945,본마을노인복지센터(서초구립내곡도서관),2986200,7,320171634,86852811,39923801,25282530,47169713,58170116,11377420,9446896,26605474,15342873
20241,A,골목상권,3110946,청계산원터골,2590567,6,90255485,24543421,10622543,6886099,13053673,15065999,3180539,2670498,10464033,3768680
20241,A,골목상권,3110947,청계산입구역 2번(내곡동주민센터),2966179,6,349773953,87820910,43203576,28132772,48834022,65330848,13211857,10075125,37200033,15964810
20241,A,골목상권,3110948,헌인가구단지,2255617,5,33867500,9624270,4164242,2643182,5118418,5812007,1151655,1015649,2731254,1606823
20241,A,골목상권,3110949,한남IC,4000404,8,337670218,77535328,42130515,27333375,36918100,59171317,14480687,10161303,55581390,14358203
20241,A,골목상권,3110950,논현역 7번,4851023,8,706218394,153780071,92385195,59147756,80705387,130798482,39676100,19606311,100913777,29205315
20241,A,골목상권,3110951,신사은행나무공원,2857685,6,545918532,143622229,67976550,43962489,63348597,89906647,18804574,18658592,74514293,25124561
20241,A,골목상권,3110952,논현목련공원,2526010,6,531557003,140476719,66530435,44609245,62132304,89319670,18606545,19003174,66421414,24457497
20241,A,골목상권,3110953,학동근린공원,4411876,8,1004338360,224352668,130422395,83159276,114658118,184983732,52537401,28927402,142880550,42416818
20241,A,골목상권,3110954,국기원,3686966,7,521453085,127026407,67738659,43999965,59328222,87739322,21239567,18278236,71527265,24575442
20241,A,골목상권,3110955,논현초등학교,2909460,6,4481561126,1113491654,560784114,371708675,511906570,777581370,172001308,150201464,624213893,199672078
20241,A,골목상권,3110956,언주역 8번,3979369,8,703749157,171590408,89605882,61208994,84641041,128595293,29739726,22788168,83455871,32123774
20241,A,골목상권,3110957,언북중학교,3496418,7,1591782820,378039666,199470929,125805678,178795055,276443145,64429371,49447012,249424334,69927630
20241,A,골목상권,3110958,역삼역 4번,4118470,8,1067915396,257614774,138923021,92898780,121353754,191641265,48759301,35142493,132991683,48590325
20241,A,골목상권,3110959,신구중학교,4291696,8,292962061,65441329,36055597,24155092,34381200,53878634,13106238,8369303,45506503,12068165
20241,A,골목상권,3110960,은광여고,4269403,8,447224989,102082940,55960309,37009946,48785029,79989420,19421887,13832399,71026375,19116684
20241,A,골목상권,3110961,언주역 3번,3318129,7,1444220522,345201563,182136257,119607901,162374754,253744669,59004967,46363053,211519569,64267789
20241,A,골목상권,3110962,도산공원북측,3230839,7,85606527,19232897,10939641,7027592,10185650,15723364,4367265,2385680,12168816,3575622
20241,A,골목상권,3110963,역삼월드메르디앙아파트,3741524,8,885115575,212528007,111422235,70838580,103378405,158022568,36091241,27677414,126214789,38942336
20241,A,골목상권,3110964,싸리고개근린공원,4769565,8,429284584,95630314,54377461,33151832,50157639,78358692,20737036,11757847,67238506,17875257
20241,A,골목상권,3110965,언주역 6번,3218797,7,1570369626,384884388,197558896,131647118,173223525,273184829,59808544,53455283,225809445,70797598
20241,A,골목상권,3110966,논현2동주민센터,3320931,7,1812934729,424063961,231070358,148623760,205003999,320981243,81033670,55805935,267061202,79290601
20241,A,골목상권,3110967,역삼역 8번,3201729,7,924042436,224952107,115536448,76369089,102770714,161460500,34563514,30835550,135933064,41621450
20241,A,골목상권,3110968,강남구청역 2번,3618495,7,466605525,103739721,57832588,38720312,50754937,81201425,20666683,13859514,80581225,19249120
20241,A,골목상권,3110969,베르사이유1아파트,3841049,8,964238180,221542825,123825827,75651935,106881520,167145930,42760241,30131793,153882114,42415995
20241,A,골목상권,3110970,학동초등학교,3665398,7,823164325,189753692,103973181,64210194,92845203,147268907,34847661,24634705,129682655,35948127
20241,A,골목상권,3110971,선정릉역 4번,3432046,7,3043232760,742272372,387401392,249405362,344204261,528859765,119565862,102746456,429301119,139476171
20241,A,골목상권,3110972,강남세브란스병원미래의학연구센터,3347336,7,1056500384,254740419,134175063,81321927,123322133,178787715,42928274,33632233,160413862,47178758
20241,A,골목상권,3110973,강남구청역 4번,4766183,8,1313670201,296134747,162140330,97366150,148491867,238406032,53037498,37442745,224315866,56334966
20241,A,골목상권,3110974,언주중학교,3948337,8,936652373,210856526,114995515,69607251,98867146,165360687,35838865,28052677,173154003,39919703
20241,A,골목상권,3110975,매봉역 1번,4853527,8,539131517,124174281,69799635,42314956,65539115,99775071,26420143,15291036,72250248,23567032
20241,A,골목상권,3110976,언북초등학교,3250531,7,1119489213,269244279,137537997,87071654,127134907,193261294,42971342,34566618,179295286,48405836
20241,A,골목상권,3110977,논현로18길,2809700,6,275630230,75667911,33715620,20115779,36547173,45265291,9817215,8627406,33671492,12202343
20241,A,골목상권,3110978,도곡2동주민센터(대치중학교),5502730,9,73170781,18300653,10264737,5767523,9117292,13205596,4643805,2226290,6435699,3209186
20241,A,골목상권,3110979,청담초등학교,6473963,9,770567910,168160301,102485289,60657477,88486545,140744462,45257755,21338179,111522894,31915008
20241,A,골목상권,3110980,개포지구대옆,3416945,7,1203372074,286828360,149049480,87221441,141838841,213601238,47259139,34781533,190450154,52341888
20241,A,골목상권,3110981,국악고교사거리,3081543,7,895864770,207906896,111935813,67391314,103996115,160762137,37681337,25976200,141540050,38674908
20241,A,골목상권,3110982,강남구보훈회관,3414974,7,499785342,119154831,60237944,36558099,57191492,87968931,16832460,15023406,84891801,21926378
20241,A,골목상권,3110983,국립국악고등학교,3193015,7,989441993,235287125,120479413,71031504,116330907,175799381,35866672,28538478,163187933,42920580
20241,A,골목상권,3110984,포이초등학교(개포목련어린이공원),3091267,7,1995713025,471761705,248526502,149646467,233510127,350604435,83169438,58149253,314687930,85657168
20241,A,골목상권,3110985,청담근린공원,4315389,8,693886792,160835694,86734168,52776922,79917072,124508430,29255885,20306676,109531986,30019959
20241,A,골목상권,3110986,삼성중앙역 7번,3790922,8,382757355,95009946,46454294,28782840,43740505,65104733,12773568,12227896,61781693,16881880
20241,A,골목상권,3110987,영동대교남단,5571194,9,268225986,59091812,35330113,20700675,30384036,48352446,14898971,7404483,40990790,11072660
20241,A,골목상권,3110988,청담역 3번,5174023,9,842352089,198138633,108637329,63753122,104200135,154295177,39690798,23557597,113280596,36798702
20241,A,골목상권,3110989,대치동아우편취급국,3616235,7,1239122785,271503392,152706198,95545273,126416235,215348116,48015513,36719891,239642235,53225932
20241,A,골목상권,3110990,청담역 12번,2878776,6,67387498,15630056,8456711,5341252,7975041,12541899,2728033,1971456,9708487,3034563
20241,A,골목상권,3110991,삼성중앙역 5번,5591064,9,324397156,67684921,42205966,26033213,35043141,58484050,18506116,8712763,54804288,12922698
20241,A,골목상권,3110992,도곡초등학교,4023815,8,3923283050,937593874,478638464,275807739,431995113,651824652,129811783,117895983,725606753,174108689
20241,A,골목상권,3110993,개포지하차도 북측,2799328,6,533227058,123827008,66394432,40637289,64262257,100748223,18922271,15420850,78165391,24849337
20241,A,골목상권,3110994,개포고등학교,3250126,7,402347163,97572318,49511431,28962441,48913433,69884592,15715409,11490675,63021528,17275336
20241,A,골목상권,3110995,봉은사역 4번,4803891,8,1661967619,379831245,210604133,124208911,193167747,295676403,75023071,46555505,265998439,70902165
20241,A,골목상권,3110996,대치2동주민센터,4949880,9,1301041080,305997687,162410347,89601717,151326635,220474866,53935397,36101880,226029735,55162816
20241,A,골목상권,3110997,대청초등학교,3135357,7,7111260999,1642914131,888063639,555360381,815115871,1251073315,312328636,205634012,1139153125,301617889
20241,A,골목상권,3110998,은곡마을(은곡마을공원),4066487,8,293491998,73776810,34989139,19806089,35516782,49420372,9839438,8502097,49046216,12595055
20241,A,골목상권,3110999,윗방죽마을공원,3614875,7,798255194,201956825,98578567,62035024,109328528,147224773,28630487,23125167,90524624,36851199
20241,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),2943745,6,266208444,71198056,32434074,20472738,37681856,46604548,9265219,7909164,28647507,11995282
20241,A,골목상권,3111001,아래방죽마을공원(율현초등학교),3838800,8,386417722,116402561,44217824,26373324,56346857,56992896,12335873,12185145,46448290,15114952
20241,A,골목상권,3111003,삼전역 4번,3010887,7,6139320585,1473331513,751380966,453239325,716494453,1083524825,225023965,184244133,985379726,266701679
20241,A,골목상권,3111004,삼전역 1번,2950854,6,5765259867,1424705827,705861882,435395773,683130125,1001815171,205288185,179924083,876565750,252573071
20241,A,골목상권,3111005,삼전역 3번,2835826,6,4862862549,1196243476,588334469,353723161,575925977,837494239,177600835,146554555,780061866,206923971
20241,A,골목상권,3111006,석촌고분역 1번,2800884,6,5506856090,1345809073,665757474,402410219,646843958,961268907,195279039,167789329,886537510,235160581
20241,A,골목상권,3111007,석촌고분역 4번,2717569,6,4910763463,1180779783,593670888,354635364,573629547,862036972,178978633,145691930,812738135,208602211
