상권_코드,상권_코드_명,기준_년분기_코드,상권_구분_코드_명_x,y_log,당월_매출_금액,찻집_수,카페음료_점포수,oof_pred,oof_residual
3110343,무너미어린이공원,20253,골목상권,15.07233839652698,3514255,0,5.0,17.683647544554752,-2.6113091480277717
3110344,화계중학교,20233,골목상권,16.436524072665666,13749651,1,2.0,17.46553176608639,-1.0290076934207235
3110344,화계중학교,20234,골목상권,16.88099932470527,21444940,1,2.0,17.375084075242746,-0.4940847505374748
3110344,화계중학교,20241,골목상권,16.771692007884514,19224421,1,2.0,17.353475843234076,-0.5817838353495617
3110344,화계중학교,20242,골목상권,17.0508215819955,25414274,1,2.0,17.513926207397965,-0.46310462540246533
3110344,화계중학교,20243,골목상권,17.000717493743927,24172289,1,2.0,17.461220894937796,-0.46050340119386846
3110344,화계중학교,20244,골목상권,17.11134746100564,27000000,1,2.0,17.38379621461784,-0.2724487536121991
3110344,화계중학교,20251,골목상권,16.379258347678483,12984388,1,2.0,17.311250983521667,-0.9319926358431836
3110344,화계중학교,20252,골목상권,17.083359768311094,26254809,1,2.0,17.459306012832684,-0.37594624452158953
3110344,화계중학교,20253,골목상권,16.848537074834955,20759967,1,2.0,17.46657750308997,-0.6180404282550143
3110345,솔밭공원역 2번,20233,골목상권,17.105115639263502,26832264,0,8.0,17.893358732725023,-0.7882430934615208
3110345,솔밭공원역 2번,20234,골목상권,16.854291688738282,20879777,0,8.0,17.801524917965793,-0.9472332292275105
3110345,솔밭공원역 2번,20241,골목상권,16.637449287632002,16809407,0,9.0,17.79813856512653,-1.1606892774945266
3110345,솔밭공원역 2번,20242,골목상권,16.547203129288448,15358860,0,7.0,17.947972125383387,-1.4007689960949392
3110345,솔밭공원역 2번,20243,골목상권,16.299492613780306,11988909,0,7.0,17.902243295230974,-1.6027506814506687
3110345,솔밭공원역 2번,20244,골목상권,16.245036712478033,11353500,0,6.0,17.837453740785048,-1.5924170283070147
3110345,솔밭공원역 2번,20251,골목상권,16.127498208048454,10094468,0,6.0,17.746286950588292,-1.618788742539838
3110345,솔밭공원역 2번,20252,골목상권,16.194323738364293,10792086,0,,17.893628339790745,-1.6993046014264515
3110345,솔밭공원역 2번,20253,골목상권,16.071745697052588,9547077,0,5.0,17.906960071248953,-1.8352143741963651
3110346,4.19민주묘지역 2번,20233,골목상권,20.004969320363823,487582136,0,3.0,17.684129486455205,2.320839833908618
3110346,4.19민주묘지역 2번,20234,골목상권,19.94691630529281,460082465,0,4.0,17.587687579646484,2.359228725646325
3110346,4.19민주묘지역 2번,20241,골목상권,20.05335119676071,511752258,0,4.0,17.571845008392447,2.481506188368261
3110346,4.19민주묘지역 2번,20242,골목상권,20.02729352345385,498589426,0,5.0,17.732768200272606,2.2945253231812437
3110346,4.19민주묘지역 2번,20243,골목상권,19.94791528348942,460542307,0,6.0,17.68163162293784,2.2662836605515793
3110346,4.19민주묘지역 2번,20244,골목상권,19.7482593771892,377189916,0,7.0,17.59266653438101,2.15559284280819
3110346,4.19민주묘지역 2번,20251,골목상권,19.010952052901736,180447791,0,7.0,17.523210142161773,1.4877419107399632
3110346,4.19민주묘지역 2번,20252,골목상권,19.766296852824752,384055200,0,7.0,17.66072113592748,2.1055757168972704
3110346,4.19민주묘지역 2번,20253,골목상권,19.629508448157008,334955567,0,7.0,17.681490395258102,1.948018052898906
3110348,강북문화예술회관,20233,골목상권,18.04573593201296,68732720,0,3.0,17.709892516874216,0.3358434151387435
3110348,강북문화예술회관,20234,골목상권,17.88341314209805,58434272,0,3.0,17.635150990371788,0.2482621517262622
3110348,강북문화예술회관,20241,골목상권,17.836092480706153,55733528,0,3.0,17.617008375723373,0.2190841049827803
3110348,강북문화예술회관,20242,골목상권,18.025649839710947,67365921,0,3.0,17.785221087346898,0.2404287523640498
3110348,강북문화예술회관,20243,골목상권,17.908713702350145,59931553,0,4.0,17.72455182628201,0.18416187606813494
3110348,강북문화예술회관,20244,골목상권,17.72137199988718,49692868,0,4.0,17.648697222811318,0.07267477707586067
3110348,강북문화예술회관,20251,골목상권,17.686544471578856,47991979,0,4.0,17.56425153610941,0.12229293546944575
3110348,강북문화예술회관,20252,골목상권,17.902991771198028,59589608,0,4.0,17.70923486356537,0.19375690763265752
3110348,강북문화예술회관,20253,골목상권,17.972612415257277,63886102,0,4.0,17.723132917503637,0.2494794977536401
3110350,가오리역 2번,20233,골목상권,18.681860946156267,129846162,0,6.0,17.817244203363348,0.8646167427929186
3110350,가오리역 2번,20234,골목상권,18.555656092320834,114450856,0,6.0,17.71580892675727,0.8398471655635653
3110350,가오리역 2번,20241,골목상권,18.488260538850028,106991562,0,6.0,17.708713110173445,0.7795474286765831
3110350,가오리역 2번,20242,골목상권,18.71415077630088,134107298,0,7.0,17.874706410084773,0.8394443662161066
3110350,가오리역 2번,20243,골목상권,18.61727123852273,121724546,0,6.0,17.81716243652284,0.8001088019998903
3110350,가오리역 2번,20244,골목상권,18.64366797904983,124980461,0,6.0,17.730368087798897,0.9132998912509329
3110350,가오리역 2번,20251,골목상권,18.39240984141185,97212497,0,6.0,17.660910291002498,0.7314995504093531
3110350,가오리역 2번,20252,골목상권,18.36114848653863,94220513,0,,17.80272605601199,0.5584224305266403
3110350,가오리역 2번,20253,골목상권,18.558525893932423,114779779,0,6.0,17.811786427795603,0.7467394661368196
3110354,삼각산119안전센터,20233,골목상권,18.57208333982487,116346496,0,0.0,17.552738053375357,1.0193452864495143
3110354,삼각산119안전센터,20234,골목상권,18.429727250637917,100908754,0,0.0,17.456943363660624,0.9727838869772931
3110354,삼각산119안전센터,20241,골목상권,18.34883016811512,93066994,0,0.0,17.435699305691127,0.9131308624239942
3110354,삼각산119안전센터,20242,골목상권,18.551574155161493,113984627,0,0.0,17.594213515621863,0.9573606395396297
3110354,삼각산119안전센터,20243,골목상권,18.612024891150348,121087609,0,0.0,17.545141400182835,1.0668834909675127
3110354,삼각산119안전센터,20244,골목상권,17.895098897345395,59121126,0,0.0,17.4663875318089,0.4287113655364969
3110354,삼각산119안전센터,20251,골목상권,18.21803166388844,81656473,0,0.0,17.394440182257828,0.8235914816306114
3110354,삼각산119안전센터,20252,골목상권,18.790375880112222,144729331,0,,17.542540707590696,1.2478351725215262
3110354,삼각산119안전센터,20253,골목상권,18.61515143358377,121466787,0,0.0,17.55236326890138,1.062788164682388
3110355,삼양사거리역 2번,20233,골목상권,16.860033043306743,21000000,0,4.0,17.985889092334418,-1.125856049027675
3110355,삼양사거리역 2번,20234,골목상권,16.860033043306743,21000000,0,4.0,17.883019342686275,-1.0229862993795322
3110355,삼양사거리역 2번,20241,골목상권,16.89274995871362,21698418,0,4.0,17.879729618229742,-0.9869796595161233
3110355,삼양사거리역 2번,20242,골목상권,16.86886270831225,21186244,0,4.0,18.02978307764566,-1.160920369333411
3110355,삼양사거리역 2번,20243,골목상권,16.88196277076475,21465611,0,4.0,17.983781858842335,-1.1018190880775833
3110355,삼양사거리역 2번,20244,골목상권,16.966671751191633,23363177,0,4.0,17.917616531918316,-0.9509447807266831
3110355,삼양사거리역 2번,20251,골목상권,16.898313615076624,21819477,0,4.0,17.824958125563235,-0.9266445104866108
3110355,삼양사거리역 2번,20252,골목상권,16.915240934513292,22191966,0,4.0,17.973390819019084,-1.0581498845057915
3110355,삼양사거리역 2번,20253,골목상권,16.926507008623428,22443396,0,4.0,17.9868280066382,-1.0603209980147703
3110357,가오리역 1번,20233,골목상권,15.67013104836325,6389272,0,4.0,17.797380329503127,-2.1272492811398767
3110357,가오리역 1번,20234,골목상권,15.511150203047798,5450130,0,4.0,17.687774883101792,-2.176624680053994
3110357,가오리역 1번,20241,골목상권,15.457703324868044,5166485,0,4.0,17.674375480675746,-2.216672155807702
3110357,가오리역 1번,20242,골목상권,13.70153526365072,892279,0,3.0,17.83517087541626,-4.1336356117655395
3110357,가오리역 1번,20244,골목상권,12.515914858276933,272641,0,3.0,17.68805075048646,-5.172135892209528
3110357,가오리역 1번,20251,골목상권,12.682968096521249,322212,0,3.0,17.620323024905378,-4.93735492838413
3110357,가오리역 1번,20252,골목상권,13.253510930940877,570067,0,,17.755396057876997,-4.50188512693612
3110357,가오리역 1번,20253,골목상권,13.270752347558265,579981,0,3.0,17.77576670230496,-4.505014354746695
3110358,인수동 우편취급국,20233,골목상권,16.571255784107368,15732760,0,9.0,17.903540961684875,-1.332285177577507
3110358,인수동 우편취급국,20234,골목상권,16.36138639764929,12754393,0,9.0,17.815156967362416,-1.4537705697131251
3110358,인수동 우편취급국,20241,골목상권,16.34763597920045,12580215,0,10.0,17.79907602840277,-1.4514400492023185
3110358,인수동 우편취급국,20242,골목상권,16.58159580336846,15896281,0,10.0,17.961999105302088,-1.380403301933626
3110358,인수동 우편취급국,20243,골목상권,16.01591629227318,9028675,0,11.0,17.907527182869764,-1.891610890596585
3110358,인수동 우편취급국,20244,골목상권,15.882359899625712,7899893,0,11.0,17.82172976212251,-1.9393698624967968
3110358,인수동 우편취급국,20251,골목상권,16.126103303955002,10080397,0,11.0,17.751608544344517,-1.625505240389515
3110358,인수동 우편취급국,20252,골목상권,16.435143448761075,13730681,0,,17.889075269822044,-1.4539318210609693
3110358,인수동 우편취급국,20253,골목상권,16.135386204067935,10174408,0,9.0,17.907052221744102,-1.7716660176761678
3110359,수유시장옆,20233,골목상권,14.204382084277546,1475314,0,7.0,17.71977316158793,-3.515391077310385
3110359,수유시장옆,20234,골목상권,13.854286941648605,1039537,0,7.0,17.65062435922714,-3.7963374175785365
3110359,수유시장옆,20241,골목상권,13.177400654334228,528289,0,7.0,17.63248174457873,-4.4550810902445015
3110359,수유시장옆,20242,골목상권,13.761081826912768,947025,0,6.0,17.800694456202255,-4.039612629289486
3110359,수유시장옆,20243,골목상권,14.160530444829424,1412017,0,6.0,17.740025195137367,-3.5794947503079424
3110359,수유시장옆,20244,골목상권,13.872848844515046,1059013,0,5.0,17.662249679175158,-3.7894008346601122
3110359,수유시장옆,20251,골목상권,13.4708262947632,708443,0,5.0,17.577803992473246,-4.106977697710047
3110359,수유시장옆,20252,골목상권,14.053252630438728,1268381,0,,17.722787319929207,-3.6695346894904795
3110359,수유시장옆,20253,골목상권,13.79146373680572,976239,0,6.0,17.736685373867473,-3.9452216370617528
3110360,수유초등학교,20233,골목상권,15.358573383806442,4678898,0,5.0,17.93123140256659,-2.572658018760146
3110360,수유초등학교,20234,골목상권,14.559142656263392,2103561,0,7.0,17.835038185314094,-3.275895529050702
3110360,수유초등학교,20241,골목상권,15.865828082869664,7770367,0,7.0,17.825373590889285,-1.9595455080196214
3110360,수유초등학교,20242,골목상권,16.455465627347717,14012573,0,5.0,17.99340510386007,-1.5379394765123529
3110360,수유초등학교,20243,골목상권,16.094523395533415,9767033,0,5.0,17.935393887895597,-1.840870492362182
3110360,수유초등학교,20244,골목상권,16.989830802145455,23910560,0,5.0,17.851647051759937,-0.8618162496144812
3110360,수유초등학교,20251,골목상권,16.80725032204861,19920308,0,5.0,17.779896409186144,-0.9726460871375338
3110360,수유초등학교,20252,골목상권,15.944724757199287,8408256,0,5.0,17.924005211859026,-1.9792804546597385
3110360,수유초등학교,20253,골목상권,14.807742922665534,2697248,0,6.0,17.93077254597925,-3.1230296233137143
3110362,우이천 계성교,20233,골목상권,16.631889644751602,16716212,0,6.0,17.747732235969995,-1.1158425912183922
3110362,우이천 계성교,20234,골목상권,16.439919768664883,13796420,0,5.0,17.66503871298533,-1.225118944320446
3110362,우이천 계성교,20241,골목상권,16.41025632946531,13393181,0,5.0,17.646186387060574,-1.2359300575952652
3110362,우이천 계성교,20242,골목상권,16.263101385807833,11560461,0,7.0,17.80445006007459,-1.5413486742667573
3110362,우이천 계성교,20243,골목상권,16.773451604163142,19258278,0,7.0,17.752246027312214,-0.978794423149072
3110362,우이천 계성교,20244,골목상권,16.37688769648848,12953643,0,6.0,17.670400365109163,-1.2935126686206821
3110362,우이천 계성교,20251,골목상권,16.661440525462105,17217562,0,6.0,17.600315007158336,-0.9388744816962316
3110362,우이천 계성교,20252,골목상권,16.22080376209928,11081678,0,6.0,17.745909957459656,-1.525106195360376
3110362,우이천 계성교,20253,골목상권,16.097026650149576,9791513,0,5.0,17.755641526726638,-1.6586148765770616
3110364,미아역 8번,20233,골목상권,13.312153640512074,604497,0,3.0,17.978037482550427,-4.665883842038353
3110364,미아역 8번,20234,골목상권,14.05958394417466,1276437,0,3.0,17.87331439119121,-3.8137304470165514
3110364,미아역 8번,20241,골목상권,12.638646956116956,308243,0,3.0,17.8655602137519,-5.226913257634942
3110364,미아역 8번,20242,골목상권,13.763385338675777,949209,0,3.0,18.023274208553413,-4.259888869877637
3110364,미아역 8번,20243,골목상권,13.131481679048855,504579,0,3.0,17.976068860620412,-4.844587181571557
3110364,미아역 8번,20244,골목상권,13.427545428089614,678435,0,3.0,17.885717847634233,-4.458172419544619
3110367,강북구청,20233,골목상권,18.838187710316188,151817197,0,13.0,17.917607407612614,0.9205803027035735
3110367,강북구청,20234,골목상권,19.34447729654541,251883514,0,13.0,17.806418103581755,1.5380591929636545
3110367,강북구청,20241,골목상권,18.842868263233807,152529451,0,12.0,17.83714443291075,1.0057238303230562
3110367,강북구청,20242,골목상권,18.69947090779948,132153000,0,12.0,17.95964027286629,0.7398306349331882
3110367,강북구청,20243,골목상권,19.137094638064838,204707898,0,13.0,17.896014752818097,1.2410798852467408
3110367,강북구청,20244,골목상권,18.21947848723656,81774701,0,10.0,17.830903365498035,0.38857512173852626
3110367,강북구청,20251,골목상권,18.13987602155461,75517578,0,10.0,17.8346048104083,0.30527121114630873
3110367,강북구청,20252,골목상권,18.26445056346156,85536227,0,,17.880091772196838,0.38435879126472017
3110367,강북구청,20253,골목상권,18.28650425186735,87443571,0,9.0,17.879802798636685,0.40670145323066365
3110369,성신여대운정그린캠퍼스,20233,골목상권,18.23576617620941,83117528,0,11.0,18.216122718016894,0.01964345819251534
3110369,성신여대운정그린캠퍼스,20234,골목상권,18.397406518225587,97699452,0,11.0,18.12894017098375,0.26846634724183716
3110369,성신여대운정그린캠퍼스,20241,골목상권,18.019850413648903,66976368,0,10.0,18.156051259971413,-0.1362008463225095
3110369,성신여대운정그린캠퍼스,20242,골목상권,18.369933616178148,95051899,0,11.0,18.282386095913765,0.0875475202643834
3110369,성신여대운정그린캠퍼스,20243,골목상권,18.254119585054056,84657103,0,11.0,18.209254388930194,0.04486519612386175
3110369,성신여대운정그린캠퍼스,20244,골목상권,18.359741540160208,94088043,0,11.0,18.09785277873857,0.26188876142163764
3110369,성신여대운정그린캠퍼스,20251,골목상권,17.95179274815614,62569765,0,11.0,18.14966285195835,-0.19787010380220948
3110369,성신여대운정그린캠퍼스,20252,골목상권,18.30776542919598,89322629,0,,18.157530458059362,0.15023497113661932
3110369,성신여대운정그린캠퍼스,20253,골목상권,18.393052001147243,97274943,0,11.0,18.160703773918133,0.2323482272291102
3110370,도봉세무서,20233,골목상권,16.83887307625858,20560309,0,8.0,17.598027475408966,-0.7591543991503862
3110370,도봉세무서,20234,골목상권,16.90789347613443,22029509,0,8.0,17.507795282748273,-0.5999018066138433
3110370,도봉세무서,20241,골목상권,16.761524716935995,19029951,0,11.0,17.486551224778776,-0.7250265078427809
3110370,도봉세무서,20242,골목상권,16.600896483086633,16206070,0,11.0,17.64506543470951,-1.0441689516228791
3110370,도봉세무서,20243,골목상권,16.768348378438567,19160249,0,11.0,17.59599331927048,-0.8276449408319131
3110370,도봉세무서,20244,골목상권,16.547804230157507,15368095,0,11.0,17.515194484256977,-0.9673902540994703
3110370,도봉세무서,20251,골목상권,16.39361789140603,13172183,0,10.0,17.443247134705903,-1.0496292432998722
3110370,도봉세무서,20252,골목상권,16.40673888634498,13346154,0,10.0,17.59134766003877,-1.1846087736937925
3110370,도봉세무서,20253,골목상권,16.562469115749256,15595127,0,10.0,17.60117022134946,-1.0387011056002038
3110371,삼양입구사거리,20233,골목상권,15.655633274849048,6297310,0,4.0,17.78704611235025,-2.131412837501202
3110371,삼양입구사거리,20234,골목상권,15.854813855688151,7685252,0,5.0,17.689900607372422,-1.8350867516842708
3110371,삼양입구사거리,20241,골목상권,15.81038568584002,7351284,0,6.0,17.6895498172826,-1.8791641314425807
3110371,삼양입구사거리,20242,골목상권,15.675081934949375,6420983,0,6.0,17.841046260547344,-2.165964325597969
3110371,삼양입구사거리,20243,골목상권,15.939292019004204,8362700,0,5.0,17.793575415501596,-1.854283396497392
3110371,삼양입구사거리,20244,골목상권,16.02386562757495,9100733,0,5.0,17.72530995664501,-1.7014443290700605
3110371,삼양입구사거리,20251,골목상권,15.889327561543816,7955129,0,5.0,17.63326277451668,-1.7439352129728647
3110371,삼양입구사거리,20252,골목상권,16.191351317145337,10760055,0,,17.77182330796798,-1.5804719908226446
3110371,삼양입구사거리,20253,골목상권,16.193953583894256,10788092,0,5.0,17.785084576259848,-1.591130992365592
3110372,강북중학교,20233,골목상권,18.17209809524732,77990539,0,8.0,17.94020164627647,0.2318964489708506
3110372,강북중학교,20234,골목상권,18.082295434573837,71292053,0,9.0,17.833379485076907,0.2489159494969293
3110372,강북중학교,20241,골목상권,17.569572700695353,42694159,0,9.0,17.860490574064574,-0.2909178733692208
3110372,강북중학교,20242,골목상권,18.16855632486031,77714803,0,8.0,17.986825410006922,0.18173091485338944
3110372,강북중학교,20243,골목상권,17.941627134895793,61936927,0,8.0,17.913693703023352,0.027933431872440906
3110372,강북중학교,20244,골목상권,18.046885974213723,68811811,0,7.0,17.822835484964113,0.2240504892496098
3110372,강북중학교,20251,골목상권,17.63181543238732,45436005,0,7.0,17.874645558183897,-0.24283012579657637
3110372,강북중학교,20252,골목상권,18.106479636348837,73037212,0,,17.882513164284905,0.22396647206393183
3110372,강북중학교,20253,골목상권,18.06881052453037,70337139,0,7.0,17.88568648014368,0.18312404438669105
3110373,수유역 2번,20252,골목상권,15.034412959165763,3383471,0,,17.886195147938626,-2.8517821887728623
3110373,수유역 2번,20253,골목상권,17.118099503215536,27182922,0,5.0,17.878252439105324,-0.7601529358897885
3110374,송중초등학교,20233,골목상권,17.67383267834617,47385776,0,5.0,17.951175223492374,-0.2773425451462046
3110374,송중초등학교,20234,골목상권,17.515044797715127,40428469,0,5.0,17.889979639789377,-0.37493484207425
3110374,송중초등학교,20241,골목상권,17.603656944511307,44174441,0,5.0,17.874063913679432,-0.2704069691681248
3110374,송중초등학교,20242,골목상권,17.750185167712463,51145504,0,5.0,18.04561712044398,-0.2954319527315157
3110374,송중초등학교,20243,골목상권,17.727585622037346,50002602,0,4.0,17.986887417934096,-0.25930179589675006
3110374,송중초등학교,20244,골목상권,17.423759642181714,36901384,0,4.0,17.91013731116475,-0.48637766898303525
3110374,송중초등학교,20251,골목상권,17.65086709646505,46309935,0,4.0,17.82400270856007,-0.17313561209502026
3110374,송중초등학교,20252,골목상권,17.588331494258984,43502609,0,,17.95278679361528,-0.3644552993562975
3110374,송중초등학교,20253,골목상권,17.431202166478187,37177048,0,5.0,17.966469268899292,-0.5352671024211055
3110375,서울북부고용노동지청,20233,골목상권,17.63591096011266,45622471,0,2.0,17.819080330779673,-0.183169370667013
3110375,서울북부고용노동지청,20234,골목상권,17.374400681794878,35124191,0,2.0,17.709912826630223,-0.3355121448353451
3110375,서울북부고용노동지청,20241,골목상권,17.2358065937014,30578465,0,2.0,17.741624034066813,-0.5058174403654121
3110375,서울북부고용노동지청,20242,골목상권,17.68861309316172,48091359,0,2.0,17.8746058427232,-0.18599274956147838
3110375,서울북부고용노동지청,20243,골목상권,17.750641428250244,51168845,0,2.0,17.798719486714116,-0.04807805846387225
3110375,서울북부고용노동지청,20244,골목상권,17.549715060615135,41854716,0,2.0,17.703964499518822,-0.1542494389036868
3110375,서울북부고용노동지청,20251,골목상권,17.43898871885982,37467659,0,2.0,17.749017933456155,-0.3100292145963337
3110375,서울북부고용노동지청,20252,골목상권,17.711469016759057,49203189,0,,17.76897726365519,-0.057508246896134096
3110375,서울북부고용노동지청,20253,골목상권,17.740462602002346,50650648,0,2.0,17.761563455057825,-0.021100853055479263
3110376,수송초등학교,20233,골목상권,18.25957899801072,85120545,0,18.0,18.284892344253674,-0.025313346242953116
3110376,수송초등학교,20234,골목상권,18.20099021160033,80276718,0,19.0,18.173092788958844,0.027897422641487424
3110376,수송초등학교,20241,골목상권,18.300483393682512,88674541,0,22.0,18.19587446963833,0.10460892404418232
3110376,수송초등학교,20242,골목상권,18.57491508028032,116676426,0,18.0,18.318721857079886,0.2561932232004338
3110376,수송초등학교,20243,골목상권,18.27711076720904,86626017,0,14.0,18.246839250883472,0.03027151632556979
3110376,수송초등학교,20244,골목상권,18.1485274074788,76173744,0,16.0,18.167325315154724,-0.01879790767592482
3110376,수송초등학교,20251,골목상권,18.124666669912592,74377695,0,16.0,18.220093009118425,-0.09542633920583299
3110376,수송초등학교,20252,골목상권,18.41229395293349,99164827,0,,18.234954625964452,0.17733932696903665
3110376,수송초등학교,20253,골목상권,18.259584919007843,85121049,0,14.0,18.227011917131154,0.03257300187668832
3110377,미아사거리역 3번,20233,골목상권,16.910104424854257,22078269,0,3.0,17.665827756871806,-0.7557233320175492
3110377,미아사거리역 3번,20234,골목상권,16.93798697403357,22702530,0,3.0,17.55387235130323,-0.6158853772696595
3110377,미아사거리역 3번,20241,골목상권,16.935484079069024,22645779,0,3.0,17.553521561213408,-0.6180374821443841
3110377,미아사거리역 3번,20242,골목상권,17.00867202443759,24365335,0,,17.705018004478152,-0.6963459800405616
3110377,미아사거리역 3번,20243,골목상권,17.071194110152554,25937337,0,3.0,17.657547159432404,-0.5863530492798503
3110377,미아사거리역 3번,20244,골목상권,16.987962351162402,23865926,0,3.0,17.58902665144273,-0.6010643002803278
3110377,미아사거리역 3번,20251,골목상권,17.057757420087714,25591156,0,3.0,17.4969794693144,-0.43922204922668584
3110377,미아사거리역 3번,20252,골목상권,17.024844685277348,24762591,0,,17.6355400027657,-0.6106953174883536
3110377,미아사거리역 3번,20253,골목상권,16.94297404854855,22816032,0,3.0,17.648801271057568,-0.7058272225090185
3110378,송중동주민센터,20233,골목상권,16.72813553277882,18405047,0,4.0,17.713067038253836,-0.9849315054750178
3110378,송중동주민센터,20234,골목상권,16.49203954455292,14534555,0,4.0,17.62488438316848,-1.1328448386155614
3110378,송중동주민센터,20241,골목상권,16.702775550414092,17944164,0,4.0,17.612858900148126,-0.9100833497340339
3110378,송중동주민센터,20242,골목상권,17.119909956925394,27232180,0,5.0,17.775715274151672,-0.6558053172262781
3110378,송중동주민센터,20243,골목상권,17.221840976356837,30154386,0,5.0,17.72292775006932,-0.5010867737124833
3110378,송중동주민센터,20244,골목상권,16.458379613712417,14053465,0,4.0,17.62955407947078,-1.1711744657583623
3110378,송중동주민센터,20251,골목상권,16.404935844129167,13322112,0,4.0,17.56078434649089,-1.1558485023617244
3110378,송중동주민센터,20252,골목상권,16.650268766925496,17026282,0,4.0,17.68586296209163,-1.0355941951661336
3110378,송중동주민센터,20253,골목상권,16.600864457538265,16205551,0,4.0,17.706100601346044,-1.1052361438077796
3110383,덕성여대시반거리,20233,골목상권,18.71462421039959,134170804,0,12.0,17.518193104223965,1.196431106175627
3110383,덕성여대시반거리,20234,골목상권,18.76302281931309,140824193,0,12.0,17.454804032820327,1.3082187864927626
3110383,덕성여대시반거리,20241,골목상권,18.485480768394968,106694563,0,11.0,17.432701459066553,1.0527793093284146
3110383,덕성여대시반거리,20242,골목상권,19.458510963618217,282308488,0,11.0,17.60112130801149,1.8573896556067275
3110383,덕성여대시반거리,20243,골목상권,19.105629509158625,198367019,0,10.0,17.545067508014224,1.560562001144401
3110383,덕성여대시반거리,20244,골목상권,19.148806112407165,207119423,0,10.0,17.475040099890435,1.6737660125167295
3110383,덕성여대시반거리,20251,골목상권,18.895208349567977,160725475,0,9.0,17.3877925400165,1.5074158095514782
3110383,덕성여대시반거리,20252,골목상권,19.34724004514537,252580367,0,,17.53672738524497,1.8105126599004002
3110383,덕성여대시반거리,20253,골목상권,19.291473896944037,238880478,0,10.0,17.551271525812705,1.740202371131332
3110387,쌍문초등학교,20233,골목상권,16.80609651190265,19897337,0,7.0,17.795953441248155,-0.9898569293455068
3110387,쌍문초등학교,20234,골목상권,16.966407411460757,23357002,0,7.0,17.694982411771434,-0.728575000310677
3110387,쌍문초등학교,20241,골목상권,16.989183012420675,23895076,0,6.0,17.68554616168298,-0.6963631492623037
3110387,쌍문초등학교,20242,골목상권,17.144113124636856,27899326,0,6.0,17.851661884860352,-0.7075487602234958
3110387,쌍문초등학교,20243,골목상권,16.961908330867633,23252153,0,6.0,17.796845762630866,-0.8349374317632332
3110387,쌍문초등학교,20244,골목상권,16.97171253278136,23481243,0,4.0,17.712801193947673,-0.7410886611663123
3110387,쌍문초등학교,20251,골목상권,16.682352139878766,17581400,0,4.0,17.641687420997712,-0.9593352811189462
3110387,쌍문초등학교,20252,골목상권,16.601371069101297,16213763,0,,17.78583863047592,-1.1844675613746212
3110387,쌍문초등학교,20253,골목상권,16.593616345671638,16088516,0,3.0,17.795280855393433,-1.2016645097217946
3110388,도봉우체국,20233,골목상권,16.63025049092491,16688834,0,3.0,17.770115697253896,-1.1398652063289845
3110388,도봉우체국,20234,골목상권,16.49641769657462,14598329,0,3.0,17.666832923178855,-1.1704152266042342
3110388,도봉우체국,20241,골목상권,16.260878590739583,11534793,0,3.0,17.68961460385834,-1.4287360131187583
3110388,도봉우체국,20242,골목상권,15.931012415344428,8293746,0,2.0,17.812461991299898,-1.88144957595547
3110388,도봉우체국,20243,골목상권,17.519994968921292,40629093,0,2.0,17.740579385103484,-0.2205844161821915
3110388,도봉우체국,20244,골목상권,17.666124582797046,47021926,0,2.0,17.660687917072046,0.005436665725000012
3110388,도봉우체국,20251,골목상권,17.582259899347804,43239279,0,2.0,17.713455611035748,-0.13119571168794408
3110388,도봉우체국,20252,골목상권,17.79288051391288,53376466,0,,17.728317227881774,0.06456328603110606
3110388,도봉우체국,20253,골목상권,17.904734750104012,59693562,0,2.0,17.720374519048477,0.18436023105553545
3110390,방학초등학교,20233,골목상권,16.986771200101913,23837515,0,5.0,17.736858015514073,-0.7500868154121605
3110390,방학초등학교,20234,골목상권,17.45143386222831,37936863,0,5.0,17.63104163981694,-0.1796077775886289
3110390,방학초등학교,20241,골목상권,17.69528190506627,48413143,0,5.0,17.630989880771626,0.06429202429464453
3110390,방학초등학교,20242,골목상권,17.867057007763975,57486287,0,4.0,17.778984638693345,0.08807236907063043
3110390,방학초등학교,20243,골목상권,17.51753155746666,40529130,0,4.0,17.733959644908996,-0.21642808744233477
3110390,방학초등학교,20244,골목상권,17.26775685248858,31571230,0,4.0,17.665331732574014,-0.3975748800854326
3110390,방학초등학교,20251,골목상권,17.031584581450147,24930052,0,4.0,17.57263352168761,-0.541048940237463
3110390,방학초등학교,20252,골목상권,17.39977838260178,36026969,0,,17.716244498609804,-0.3164661160080229
3110390,방학초등학교,20253,골목상권,17.332690629706914,33689292,0,4.0,17.732110200052098,-0.3994195703451844
3110393,국민은행방학지점,20233,골목상권,17.857911245796487,56962928,0,2.0,17.55137877554723,0.30653247024925534
3110393,국민은행방학지점,20234,골목상권,17.54029130377367,41462140,0,2.0,17.44950984089774,0.09078146287593114
3110393,국민은행방학지점,20241,골목상권,17.635911091626788,45622477,0,2.0,17.449458081852427,0.18645300977436108
3110393,국민은행방학지점,20242,골목상권,17.597206061396076,43890394,0,2.0,17.597452839774146,-0.0002467783780701893
3110393,국민은행방학지점,20243,골목상권,17.84733156319992,56363455,0,2.0,17.552427845989797,0.2949037172101221
3110393,국민은행방학지점,20244,골목상권,17.744912844992168,50876558,0,2.0,17.48390495388609,0.2610078911060789
3110393,국민은행방학지점,20251,골목상권,17.546587995491397,41724038,0,2.0,17.391206742999685,0.1553812524917113
