상권_코드,상권_코드_명,상권유형,residual_latest,pred_latest,y_log_latest,매출_latest,찻집수_latest,residual_avg,residual_std,n_quarters,supply_shortage,residual_consistent,blueocean_candidate
3110901,인헌고등학교(인헌중학교),골목상권,-0.9935018605177603,18.493487638178266,17.499985777660505,39824217,0,-0.7136778293203621,0.19227257300681488,9,1.0,True,True
3130324,길동복조리시장,전통시장,-0.9867706225324184,18.000023456785772,17.013252834253354,24477204,0,-0.8418527033015984,0.1963090161356964,9,1.0,True,True
3110146,신자초등학교,골목상권,-0.978757196807237,17.930488706564173,16.951731509756936,23016720,0,-0.7627741372757524,0.15102857099741882,9,1.0,True,True
3110689,오류동역 3번,골목상권,-0.9785341656437474,17.778934984378647,16.8004008187349,19784330,0,-2.4995703919137338,1.2935532269909675,8,1.0,True,True
3110121,한양대역 4번,골목상권,-0.9766301844571892,17.666915553403165,16.690285368945975,17721432,0,0.749087048699923,1.394230238123641,9,1.0,False,True
3110634,송정역 3번,골목상권,-0.9662626741583651,18.486009071081178,17.519746396922812,40618995,0,-1.0406104081347587,0.16651324706116702,9,1.0,True,True
3110460,구산역 4번,골목상권,-0.9589712384518307,18.310098963465048,17.351127725013217,34316186,0,-0.9896665320427778,0.12574632035523708,9,1.0,True,True
3110469,응암정보도서관,골목상권,-0.9475750113580439,18.277288012502375,17.32971300114433,33589127,0,-1.572209327276558,0.49488742525726587,9,1.0,True,True
3110749,금산초등학교(금천고등학교),골목상권,-0.9456744605024916,18.05702192150813,17.11134746100564,27000000,0,-0.9151888806976543,0.0672941062575859,9,1.0,True,True
3120150,63빌딩,발달상권,-0.939350309393614,20.457433700692935,19.51808339129932,299637326,0,-0.9414783813738686,0.08896132490790772,9,1.0,True,True
3110770,영등포구청역 6번,골목상권,-0.9392347404173549,17.93279917039624,16.993564429978885,24000000,0,-1.1526861941665763,0.7176180493282314,9,1.0,True,True
3110502,남가좌파출소,골목상권,-0.9323942513376657,17.926225770633895,16.99383151929623,24006411,0,-0.7101227423488111,0.20548159350370854,9,1.0,True,True
3110416,노원초등학교,골목상권,-0.913925435006238,18.00164865876198,17.08772322375574,26369621,0,-1.099593839502733,0.11548132473317341,9,1.0,True,True
3110249,중화역 1번,골목상권,-0.9131296234244282,18.098723811502005,17.185594188077577,29080958,0,-1.0110961957651208,0.21821460175018065,9,1.0,True,True
3110639,신방화역 8번,골목상권,-0.9126873321225162,17.722797372274844,16.810110040152328,19977356,0,-1.3066861589309133,0.3050920551050347,9,1.0,True,True
3110728,두산초등학교,골목상권,-0.9055980580321368,17.679441261215146,16.77384320318301,19265821,0,-1.0993918204951227,0.12433482699930508,8,1.0,True,True
3110968,강남구청역 2번,골목상권,-0.9015849186975409,18.224415643380645,17.322830724683104,33358751,0,-0.8150958025415976,0.3714360603969657,9,1.0,True,True
3110980,개포지구대옆,골목상권,-0.898853284218351,18.096004430329,17.19715114611065,29418995,0,-0.6666253842798263,0.1591429949671867,9,1.0,True,True
3111008,석촌고분역 3번,골목상권,-0.898765388090073,18.0434281240282,17.144662735938127,27914664,0,-1.2459186092806003,1.4108186501208706,8,1.0,True,True
3110774,당산반도유보라팰리스아파트,골목상권,-0.8972706660497423,18.135329804558033,17.23805913850829,30647422,0,-0.7644376606884862,0.11626011728863887,9,1.0,True,True
3110520,경의중앙 신촌역,골목상권,-0.8954573731365727,18.23229256156641,17.336835188429838,33829209,2,-1.3399420465421754,0.24635091917410076,9,0.3333333333333333,True,False
3110482,연신초등학교,골목상권,-0.8935829334427545,17.493959229232953,16.6003762957902,16197642,0,-1.111009131545594,0.15601812558829908,9,1.0,True,True
3120016,동대문역,발달상권,-0.8928609726321,19.89495927505408,19.00209830242198,178857203,2,-0.9357228356074008,0.05848248693147628,9,0.3333333333333333,True,False
3110883,은천초등학교(은천교앞),골목상권,-0.8919644362919001,18.05642891096342,17.16446447467152,28472932,0,-0.8287592459505456,0.1842182444607612,9,1.0,True,True
3130303,영동전통시장,전통시장,-0.8848879607109268,18.438804223123523,17.553916262412596,42030926,0,-0.6450627011221388,0.15579556044892406,9,1.0,True,True
3130257,영등포시장기계공구상가,전통시장,-0.879962852095364,18.566674441800863,17.6867115897055,48000000,0,-0.9311931696789956,0.062472343373001296,9,1.0,True,True
3120071,성북구청,발달상권,-0.879159091935307,19.766785105616055,18.887626013680748,159511409,0,-0.7922871904033073,0.11110845040977463,9,1.0,True,True
3110016,평창동동측,골목상권,-0.8761611251757806,18.976392566931484,18.100231441755703,72582284,0,-0.782093433060219,0.10954123393210514,9,1.0,True,True
3110587,공덕동주민센터,골목상권,-0.8759364040926556,18.111200181023648,17.235263776930992,30561871,0,-1.1905296439387156,0.29472523289801583,9,1.0,True,True
3120050,서울숲역,발달상권,-0.8731369384891927,19.6665403117171,18.793403373227907,145168162,0,-0.843286752617161,0.11924659810310524,9,1.0,True,True
3110426,상계2동주민센터,골목상권,-0.8717053458655535,18.322751409770653,17.4510460639051,37922154,0,-0.8080257429442779,0.05984823795553041,9,1.0,True,True
3120114,목동신시가지,발달상권,-0.8701166236975766,22.34032739548703,21.470210771789453,2110542312,1,-0.866397438047827,0.11433515412333733,9,0.5,True,True
3110258,면동초등학교,골목상권,-0.8571194452023434,18.007242326517414,17.15012288131507,28067499,0,-0.7828401018083169,0.1403812254258918,9,1.0,True,True
3120244,암사역,발달상권,-0.8546304150772315,20.090473102179516,19.235842687102284,225954155,0,-0.7812026188531122,0.08865363441257476,9,1.0,True,True
3110992,도곡초등학교,골목상권,-0.8486885637575732,18.542215604447804,17.69352704069023,48328259,0,-0.03422304502079933,0.5108219192342334,9,1.0,True,True
3120141,영등포청과시장교차로,발달상권,-0.8311370819691888,19.89647611292552,19.06533903095633,190533583,0,-0.8170741978826146,0.022148434772910983,9,1.0,True,True
3130139,강북종합전통시장(강북종합골목시장),전통시장,-0.8284050409472954,18.192958222846325,17.36455318189903,34780003,0,-0.8354084258045139,0.7282843081337013,9,1.0,True,True
3110526,봉원사,골목상권,-0.8262502008595938,18.36057996202736,17.534329761167765,41215697,0,-0.4136151337962101,0.28340034744445297,9,1.0,True,True
3120128,신도림역,발달상권,-0.8059809370621167,21.551518601300145,20.74553766423803,1022521695,0,-0.49641986164314233,0.13483690441609245,9,1.0,True,True
3110216,전농중학교,골목상권,-0.8025078248363542,17.62720844274908,16.824700617912725,20270974,0,-0.5721733430592653,0.16094449193027013,9,1.0,True,True
3130058,이촌종합시장,전통시장,-0.7994585418106439,17.830083137987558,17.030624596176914,24906131,0,-0.8887588583839823,0.27576123870181724,8,1.0,True,True
3120201,도곡1동,발달상권,-0.7732594299038915,20.3010803729762,19.52782094307231,302569312,0,-0.3846961137558935,0.412689679913362,9,1.0,True,True
3120106,마포역,발달상권,-0.771886559607907,21.10491285844906,20.333026298841155,676894712,0,-0.7357448997776308,0.10153794397185811,9,1.0,True,True
3110538,충정로역 3번,골목상권,-0.7666288174826477,18.334895194021076,17.56826637653843,42638423,0,-0.22824987218310333,0.3264009742394547,9,1.0,True,True
3130169,대조시장,전통시장,-0.7640368306554599,18.485132857501956,17.721096026846496,49679156,0,-1.5005117736000066,0.38479621052769264,9,1.0,True,True
3110373,수유역 2번,골목상권,-0.7601529358897885,17.878252439105324,17.118099503215536,27182922,0,-1.8059675623313254,1.4790052284417736,2,1.0,True,True
3120188,압구정역,발달상권,-0.7588020879275987,22.338295011654864,21.579492923727265,2354261491,3,-0.7031914938254297,0.09331658511812518,9,0.25,True,False
3120230,송파사거리(송파역),발달상권,-0.7487917065292393,20.13696663410758,19.38817492757834,263134252,0,-0.7949940129937269,0.11993243962522258,9,1.0,True,True
3110063,효창공원앞역 5번,골목상권,-0.7462908227258502,18.143880088066734,17.397589265340883,35948188,0,-1.3973220083118683,0.8283192445993323,9,1.0,True,True
3120044,삼각지역,발달상권,-0.743076945053236,20.703246325601018,19.960169380547782,466220557,0,-0.9401267878280998,0.19084272493753698,9,1.0,True,True
3120195,성수대교남단,발달상권,-0.7400136955548433,20.357142385970775,19.61712869041593,330834460,1,-0.10939803374530992,0.3584600536730204,9,0.5,True,True
3110888,청룡동주민센터,골목상권,-0.7369317584432906,17.859452087948213,17.122520329504923,27303359,0,-0.47757488827301053,0.3295356234450125,9,1.0,True,True
3110228,장안근린공원,골목상권,-0.7326429061103639,17.845745048918253,17.11310214280789,27047418,0,-0.9707192105606547,0.16749501027180566,9,1.0,True,True
3130078,화양제일골목시장,전통시장,-0.7287820280544715,18.040682776961212,17.31190074890674,32996126,0,-0.5259472482461938,0.34349525671631587,9,1.0,True,True
3120179,양재역,발달상권,-0.7179895796943647,22.756126547843756,22.03813696814939,3724271011,0,-0.8040464588455648,0.06067394304935601,9,1.0,True,True
3111056,천호태영아파트,골목상권,-0.7146339943824742,18.253838584534215,17.53920459015174,41417107,0,-0.698117632405054,0.20402586353973687,8,1.0,True,True
3110377,미아사거리역 3번,골목상권,-0.7058272225090185,17.648801271057568,16.94297404854855,22816032,0,-0.6254615678062656,0.09057185638721896,9,1.0,True,True
3130264,상도약수골목형상점가,전통시장,-0.6917193606454504,18.046904301521636,17.355184940876185,34455697,0,-0.6721318861589134,0.06433864808061475,9,1.0,True,True
3111063,강동구립 천호도서관,골목상권,-0.6837226980646172,18.214831755934714,17.531109057870097,41083167,0,-1.127498977211842,0.2063301857678657,9,1.0,True,True
3110976,언북초등학교,골목상권,-0.680752939664103,17.997441378579136,17.316688438915033,33154480,1,-0.4495520358356207,0.18424732817488665,9,0.5,True,True
3110461,새절역 2번,골목상권,-0.6760623362006193,17.64472271978906,16.96866038358844,23409684,0,-0.7082826734922172,0.2322944284362755,6,1.0,True,True
3110049,장충단 고개,골목상권,-0.674279882724683,18.262499216503628,17.588219333778945,43497730,0,0.720821706866068,0.7538870938163778,9,1.0,False,True
3110303,성신여대입구역 1번,골목상권,-0.6709311253018448,17.97465313913649,17.303722013834644,32727360,0,-0.28513710473720466,0.22227092884967903,9,1.0,True,True
3110603,지향초등학교,골목상권,-0.665811412655863,17.72894049782063,17.063129085164768,25728993,0,-0.3958455682247409,0.19301796941642255,9,1.0,True,True
3110571,신수동주민센터,골목상권,-0.6647118300083825,18.307323076441335,17.642611246432953,45929181,0,-0.8202273713624213,0.14707001768029387,9,1.0,True,True
3120247,굽은다리역,발달상권,-0.6627262840815327,19.88518389319094,19.22245760910941,222949892,0,-0.8185664842650762,0.10022167163050026,9,1.0,True,True
3120049,왕십리역(왕십리),발달상권,-0.6620711133704766,20.796807957157316,20.13473684378684,555143303,0,-0.6627035441631561,0.043206968534349084,9,1.0,True,True
3110162,군자역 4번,골목상권,-0.6571112573114739,18.27170272626101,17.614591468949538,44660118,0,-1.0922882417310813,0.7569954535386093,9,1.0,True,True
3120157,신림역(신림),발달상권,-0.6525132238120861,21.864562520525013,21.212049296712927,1630331648,0,-0.6926339980298961,0.08773155210459449,9,1.0,True,True
3130052,서울중앙시장(신중앙시장),전통시장,-0.6489540243501928,18.293956508305126,17.645002483954933,46039140,0,-0.6681184118683277,0.1577217967833656,9,1.0,True,True
3110473,구산역 1번,골목상권,-0.6452202328631351,18.078797924617895,17.43357769175476,37265468,0,-0.6908152597643,0.48788838760807207,9,1.0,True,True
3110579,마포역 4번,골목상권,-0.6279452653321336,18.055116298011,17.427171032678867,37027484,0,-0.5397626039372656,0.060931540770835825,9,1.0,True,True
3120047,한남오거리,발달상권,-0.6211594468963071,21.002784105831502,20.381624658935195,710603138,0,-0.8313610246533601,0.11738475444749745,9,1.0,True,True
3110344,화계중학교,골목상권,-0.6180404282550143,17.46657750308997,16.848537074834955,20759967,1,-0.5807680409040089,0.24962541231964192,9,0.5,True,True
3120241,거여역,발달상권,-0.6154693938309919,20.01052316791812,19.395053774087128,264950552,0,-0.23823605153885868,0.1571074643594247,9,1.0,True,True
3110230,장안현대홈타운1차아파트,골목상권,-0.6149245432050208,17.873961213654237,17.259036670449216,31297120,0,-0.5594283835664259,0.18214992201630442,9,1.0,True,True
3110582,이대역 5번,골목상권,-0.6115752632581497,17.803328816034316,17.191753552776166,29260631,1,0.6400822922205818,1.1365489796028483,9,0.5,False,True
3110791,신풍역 3번,골목상권,-0.610682627408309,18.074856008571736,17.464173381163427,38423252,0,-1.4058021021765141,0.3617188453952348,9,1.0,True,True
3120206,개나리아파트,발달상권,-0.6088962924197183,20.883159723323228,20.27426343090351,638264562,0,-0.521485255920504,0.08367146584001986,9,1.0,True,True
3120011,종로4가,발달상권,-0.6064517522820623,20.712165131631764,20.1057133793497,539262691,0,-0.4649871134048197,0.10978632834293472,9,1.0,True,True
3120133,서울시흥동우체국(홈플러스시흥점),발달상권,-0.6034775519900535,19.700628963216097,19.097151411226044,196692353,0,-0.5561357176680958,0.11664066390576923,9,1.0,True,True
3120124,개봉동 현대아파트,발달상권,-0.5981596582458977,20.114040305295603,19.515880647049705,298978028,0,-0.5115456124566045,0.18111939510478706,9,1.0,True,True
3120039,신당역,발달상권,-0.5971951348718356,20.81131436604566,20.214119231173825,601008256,0,-0.6674725391499384,0.07517799328351094,9,1.0,True,True
3110861,관악구신사동주민센터,골목상권,-0.5884787985276461,18.278122315037596,17.68964351650995,48140939,0,0.25938418790946827,0.5525029193705714,9,1.0,False,True
3110178,장로회신학대학교,골목상권,-0.5875332442325991,17.983711513097454,17.396178268864855,35897501,0,-0.2848365726320847,0.17550637719411555,9,1.0,True,True
3120146,한강성심병원,발달상권,-0.5871050752661908,19.959799843856658,19.372694768590467,259092258,0,-1.0058643751930474,0.3678281580315588,9,1.0,True,True
3130032,인현시장,전통시장,-0.5803877206874475,17.813745610724474,17.233357890037027,30503679,0,-0.9114264145757617,0.2717837489165063,9,1.0,True,True
3110120,서울숲카페거리,골목상권,-0.5801632871610067,17.89218143689479,17.312018149733785,33000000,3,-1.0468093937471556,0.6725897636459588,8,0.25,True,False
3120091,본서부병원,발달상권,-0.5756060499667299,20.089610784153336,19.514004734186607,298417697,0,-0.483797063296742,0.09018357837884869,9,1.0,True,True
3110604,신월4동주민센터,골목상권,-0.5730770609488864,18.058596386339335,17.48551932539045,39252249,0,-0.57170920771148,0.058532551241408146,9,1.0,True,True
3110394,방학중학교,골목상권,-0.5628818285403412,17.875222562592068,17.312340734051727,33010647,0,-0.747303914118165,0.2207094353092802,9,1.0,True,True
3110287,정릉3동주민센터,골목상권,-0.5603828896083023,17.66795727869847,17.107574389090168,26898319,0,-0.5835255730908782,0.10087176414490234,9,1.0,True,True
3110109,금호삼성래미안아파트,골목상권,-0.5580720330795934,17.527257873019778,16.969185839940184,23421988,0,-0.13460983296609857,0.31296729136669027,9,1.0,True,True
3110468,응암역 3번,골목상권,-0.5579021356167679,18.338073650939435,17.780171515322667,52702397,0,0.10582573163192659,0.6052768440728675,9,1.0,False,True
3110142,화양사거리,골목상권,-0.557071686041084,18.291756815911782,17.734685129870698,50358859,0,-0.4333574226292877,0.1712316328334929,9,1.0,True,True
3120156,"총신대입구역(이수, 총신대)",발달상권,-0.5559722548704755,21.940439269437682,21.384467014567207,1937117759,0,-0.4746086145468264,0.05633210940595241,9,1.0,True,True
3110616,양목초등학교,골목상권,-0.5475653106745106,17.674265607167587,17.126700296493077,27417725,0,-1.6816081333406254,0.8867051593812406,9,1.0,True,True
3110003,세검정초등학교,골목상권,-0.546089903482553,18.28108914918742,17.734999245704866,50374680,0,-0.9442756184192463,0.23581520712931453,9,1.0,True,True
3111025,경찰병원역 3번,골목상권,-0.5401074994740611,17.90529857440992,17.365191074935858,34802196,0,-0.24797540956175843,0.1287549586857498,9,1.0,True,True
3110866,난우중학교,골목상권,-0.539154204385639,17.993288304861295,17.454134100475656,38039440,0,-0.5425545019622445,0.039558528162040835,9,1.0,True,True
3110374,송중초등학교,골목상권,-0.5352671024211055,17.966469268899292,17.431202166478187,37177048,0,-0.33740597643025594,0.11533916779466002,9,1.0,True,True
3110288,동구여중,골목상권,-0.5313013723028632,18.083605021655877,17.552303649353014,41963201,1,0.14735190219833072,0.5256683020448001,9,0.5,False,True
3110188,용두동신동아아파트,골목상권,-0.5305351283791495,17.991740774400157,17.461205646021007,38309391,1,-0.48219723781130835,0.09409746913607837,9,0.5,True,True
3111001,아래방죽마을공원(율현초등학교),골목상권,-0.5291514616194704,18.529688263589847,18.000536801970377,65695224,0,-0.6496788116702059,0.1422539101919991,9,1.0,True,True
3110268,망우3동주민센터,골목상권,-0.5280569380080031,17.639404399013642,17.11134746100564,27000000,0,-0.4926750625446018,0.06909646803829071,9,1.0,True,True
3130185,망원월드컵시장,전통시장,-0.5250957462325267,18.130584605947607,17.60548885971508,44255439,1,-0.4782156295977017,0.050021303798559826,9,0.5,True,True
3110262,상봉역 3번,골목상권,-0.523815517308865,18.36346513821516,17.839649620906297,55932133,0,-0.24735307085418828,0.22944101307766024,9,1.0,True,True
3120207,선정릉역,발달상권,-0.5237890289607918,21.382636273314798,20.858847244354006,1145202419,0,-0.4715354990295187,0.1051126042099307,9,1.0,True,True
3110067,배문고등학교,골목상권,-0.5231049760542881,19.477038101495538,18.95393312544125,170446687,0,-0.42070939130304985,0.16630306837935827,9,1.0,True,True
3110668,화곡2동주민센터,골목상권,-0.5226355777835394,18.240907201527186,17.718271623743647,49539040,0,-0.7199530860241923,0.23470469673017197,9,1.0,True,True
3130100,답십리시장,전통시장,-0.5200408965573118,17.800262770111054,17.280221873553742,31967229,0,-0.5673716772986859,0.1233875487406398,9,1.0,True,True
3120122,강서구청,발달상권,-0.519884184191632,20.75469052530667,20.23480634111504,613570874,0,-0.562810320926086,0.16990666620647615,9,1.0,True,True
3130119,정릉아리랑시장,전통시장,-0.5193082765412562,17.793247510685106,17.27393923414385,31767020,0,-0.5879742145827294,0.09710830085132195,2,1.0,True,True
3120090,연신내역,발달상권,-0.5183126031443557,20.759527024445067,20.24121442130071,617515310,0,-0.4054104010575309,0.0645293098972119,9,1.0,True,True
3120159,서울대입구역,발달상권,-0.5174035201986484,21.870044376172217,21.35264085597357,1876437474,0,-0.6337054764683292,0.10461632792079041,9,1.0,True,True
3120027,명동역(명동재미로),발달상권,-0.5150257240606244,21.051259877361037,20.536234153300413,829417456,0,0.6702863485280707,0.7401352077029321,9,1.0,False,True
3120123,오류동역,발달상권,-0.5110038209260068,20.432853926304475,19.921850105378468,448693284,0,-0.8213500152057382,0.188295034710242,9,1.0,True,True
3110183,한국의류시험연구원,골목상권,-0.5056946294883993,17.785229407408796,17.279534777920396,31945272,0,-0.7838477634567451,0.7806456359712912,9,1.0,True,True
3120116,송정역,발달상권,-0.5021638140250211,19.84757201241107,19.34540819838605,252118102,0,-0.4210393518252198,0.07772520577400283,9,1.0,True,True
3110240,태릉시장 특화거리,골목상권,-0.5018931782760987,17.693380228298423,17.191487050022324,29252834,0,-0.7071626295576657,0.18997830313594372,9,1.0,True,True
3111058,성내중학교,골목상권,-0.5002099390792836,17.716917912039047,17.216707972959764,30000000,0,-0.4498098455818216,0.06548060497670949,9,1.0,True,True
3120089,구파발역,발달상권,-0.49627296058338644,20.358968060605875,19.86269510002249,422920636,1,-0.19229567086578647,0.27303683227149683,9,0.5,True,True
3110213,청량초등학교,골목상권,-0.49324960074134694,17.837292910562255,17.344043309820908,34073935,0,-0.551324887591261,0.06035139292153205,9,1.0,True,True
3120113,오목교역,발달상권,-0.49147569069193864,20.898140593406108,20.40666490271417,728621464,1,-0.47875707981122023,0.08542505557502167,9,0.5,True,True
3110599,신월1파출소,골목상권,-0.4846725067634594,17.858817918791694,17.374145412028234,35115226,0,-0.6948066465318021,0.12491429734465725,9,1.0,True,True
3110330,돌곶이역 1번,골목상권,-0.4822884565633636,17.683058933511607,17.200770476948243,29525665,0,-0.29767699123958064,0.1419364562093212,9,1.0,True,True
3110622,달마을공원,골목상권,-0.4777289516553722,17.913900238946308,17.436171287290936,37362245,0,-0.9794971486841375,0.3799187318405351,9,1.0,True,True
3130149,창동신창시장,전통시장,-0.47132138554111336,18.17018473817761,17.698863352636497,48586843,0,-0.483258464315615,0.22452906547235724,9,1.0,True,True
3130076,능동로골목시장,전통시장,-0.46755181566837933,17.894257193880375,17.426705378211995,37010246,0,-2.093548064624429,1.7125384907412342,9,1.0,True,True
3110006,부암동주민센터,골목상권,-0.46056233384431877,18.212873872037314,17.752311538192995,51254374,0,-0.24075677396476733,0.26638753206469135,9,1.0,True,True
3120059,구삼강변맛길,발달상권,-0.4601848934536541,20.491031622730716,20.030846729277062,500364168,0,-0.29972815237207584,0.09999415085407427,9,1.0,True,True
3120107,공덕역(공덕오거리),발달상권,-0.4592592434644125,21.69154160734751,21.232282363883098,1663654230,0,-0.6516281054331472,0.1254922012631833,9,1.0,True,True
3110147,능동우편취급국,골목상권,-0.44870012430587636,18.247498201052004,17.798798076746127,53693261,0,-0.4784606693305591,0.3981534344597349,9,1.0,True,True
3110721,가리봉파출소,골목상권,-0.4480597367268544,17.839928097758293,17.391868361031438,35743119,0,-0.2937181142618566,0.09992924625281736,9,1.0,True,True
3110472,연신내역 4번,골목상권,-0.4419212652035043,18.14742379785205,17.705502532648545,48910493,0,-0.18612340452834847,0.47160759087006804,9,1.0,True,True
3110511,연희초등학교,골목상권,-0.43691172257682,18.701394716215447,18.264482993638627,85539001,0,-0.1442114169375179,0.1579987654196529,9,1.0,True,True
3120035,퇴계로5가,발달상권,-0.4309562228173114,19.494277259432888,19.063321036615577,190149475,0,-0.29881540695426956,0.07655382828834119,9,1.0,True,True
3120119,발산역(마곡),발달상권,-0.41961004668361923,21.569621566854114,21.150011520170494,1532262931,0,-0.49565766675920664,0.08662114896880622,9,1.0,True,True
3111035,오금공원(오주중학교),골목상권,-0.41283471731577137,17.927601281283245,17.514766563967473,40417222,0,0.2676681751743036,0.4769805030709478,9,1.0,False,True
3120196,서울세관,발달상권,-0.4118992857641359,20.361729940895057,19.94983065513092,461425262,3,-0.05801080026250184,0.27483826131039196,9,0.25,True,False
3110390,방학초등학교,골목상권,-0.3994195703451844,17.732110200052098,17.332690629706914,33689292,0,-0.29425197708377243,0.2703814459806341,9,1.0,True,True
3110643,강서구다솔마을,골목상권,-0.3933492012636357,17.816755244070567,17.42340604280693,36888338,0,-0.6239535454396609,0.27611258225016805,9,1.0,True,True
3110858,신대방역 1번,골목상권,-0.39319850117304256,17.72926672084061,17.336068219667567,33803273,0,0.2252770578581461,0.37484488701875474,9,1.0,False,True
3110328,상월곡역 3번,골목상권,-0.38952736883808114,17.77762283378601,17.388095464947927,35608518,0,-0.5119667164352129,0.41662958952420553,9,1.0,True,True
3130109,묵1동도깨비시장,전통시장,-0.38638879769223067,17.799921254802896,17.413532457110666,36525910,0,-0.05522204846594884,0.23410863313892433,9,1.0,True,True
3120173,교대역(법원.검찰청),발달상권,-0.3787381400825396,22.83089458716877,22.45215644708623,5634399693,0,-0.5545001173763274,0.15520838517655006,9,1.0,True,True
3111052,암사역 3번(천호동자전거거리),골목상권,-0.37862944173779667,18.064522863518885,17.68589342178109,47960744,0,-0.20649497621842153,0.2829147808431673,9,1.0,True,True
3110747,석수역 1번 출입구,골목상권,-0.3741291907164417,17.657739667491377,17.283610476774935,32075737,0,-0.4054937370096224,0.14919873634810762,9,1.0,True,True
3120109,서울남부지방법원,발달상권,-0.37064579849061374,19.934387693387862,19.563741894897248,313635453,0,-0.14791463256130535,0.10506597019670573,9,1.0,True,True
3111074,명일역 1번,골목상권,-0.36818041260697854,17.78346545766456,17.41528504505758,36589981,0,-0.05540461861002023,0.23103166921451548,9,1.0,True,True
3110697,개봉3동주민센터,골목상권,-0.36647485615316455,17.587195235167375,17.22072037901421,30120614,0,-0.16792867456905666,0.1489136832922338,9,1.0,True,True
3120197,역삼역,발달상권,-0.36486252263140884,23.50228659844586,23.13742407581445,11180355206,0,-0.13577757755465925,0.1712176362518504,9,1.0,True,True
3110020,서울국제고등학교,골목상권,-0.36219500807726845,18.41712226540569,18.054927257328423,69367377,0,-0.6921249658738284,0.28496532546021713,9,1.0,True,True
3120166,방배역,발달상권,-0.3586873758527993,21.02910443875387,20.67041706290107,948523442,0,-0.1183049270123446,0.1683328051766739,9,1.0,True,True
3120181,교육개발원입구사거리,발달상권,-0.3582853391042917,20.0926658612714,19.734380522167108,371991112,0,-0.5169745784321004,0.18854100492696507,9,1.0,True,True
3120183,양재천카페거리,발달상권,-0.35487689009874046,20.00538356267898,19.65050667258024,342063404,0,-0.35742333878442445,0.13131864076044086,9,1.0,True,True
3120221,봉은사역,발달상권,-0.354369519262292,20.628926368495275,20.274556849232983,638451868,0,-0.14831940593252016,0.19528652354871584,9,1.0,True,True
3120135,양평역,발달상권,-0.35189794194319646,19.677715616756757,19.32581767481356,247227042,0,-0.4843547859313158,0.08670196405038662,9,1.0,True,True
3110399,창2동주민센터,골목상권,-0.350217516976695,18.272327900376638,17.922110383399943,60739839,0,-0.3513577186097368,0.03998404433315215,9,1.0,True,True
3120043,서울역,발달상권,-0.350104715480942,22.822999721676673,22.47289500619573,5752469087,0,-0.2822901854517094,0.14055151529303464,9,1.0,True,True
3110510,홍연시장,골목상권,-0.34811307985130213,17.743682430198124,17.395569350346822,35875649,0,-0.24812205834691092,0.07834920568763092,9,1.0,True,True
3120211,도성초등학교,발달상권,-0.3464891582388425,20.402547052781866,20.056057894543024,513139293,1,-0.47359232815105773,0.15760952355060281,9,0.5,True,True
3110990,청담역 12번,골목상권,-0.34467816944754404,17.833244367742566,17.488566198295022,39372028,0,-0.386346940761604,0.10990337758566941,9,1.0,True,True
3110521,홍제역 4번,골목상권,-0.3446203647352988,17.6977654212775,17.3531450565422,34385483,1,-0.3679735069048107,0.04825608410865478,9,0.5,True,True
3130194,용강동 상점가,전통시장,-0.33992703198188323,19.128023078176227,18.788096046194344,144399748,0,-1.2236870055662865,0.38121739486912765,9,1.0,True,True
3120041,신용산역(용산역),발달상권,-0.3396256138457687,22.312661996739557,21.97303638289379,3489542175,2,-0.2835744952646064,0.08325907813989102,9,0.3333333333333333,True,False
3130238,은행나무시장,전통시장,-0.33929508343850756,18.02345588102457,17.684160797586063,47877718,0,-0.3921025358961789,0.07461616155318863,9,1.0,True,True
3110908,구반포역,골목상권,-0.3383440162716198,18.718223619652953,18.379879603381333,96002001,0,-2.4787561060849788,1.4738878857498676,9,1.0,True,True
3110567,광흥창역 6번,골목상권,-0.3312582698145654,17.71056150435619,17.379303234541624,35296812,0,-0.9187481348654676,0.3814437543051383,9,1.0,True,True
3120193,도산공원교차로,발달상권,-0.32502413230006155,20.12000530689115,19.79498117459109,395231083,0,-0.3248585247662032,0.06947708311589093,9,1.0,True,True
3120248,명일역,발달상권,-0.3171257686577036,20.453270153199096,20.136144384541392,555925240,0,-0.42003053305022914,0.12168867940590859,9,1.0,True,True
3120076,수유역,발달상권,-0.31618694381132784,21.947172897209498,21.63098595339817,2478665018,0,-0.35310695842713435,0.06442676938259326,9,1.0,True,True
3120178,신사역,발달상권,-0.30927518439814605,22.264087341836078,21.95481215743793,3426523945,0,-0.5076355673408829,0.13189963487336182,9,1.0,True,True
3110464,연신내역 5번,골목상권,-0.3078860243220731,18.10001033873806,17.792124314415986,53336118,0,0.07734174031195688,0.2564283122510236,9,1.0,False,True
3110244,중화역 4번,골목상권,-0.3041243979086836,17.758969612403277,17.454845214494593,38066500,0,-0.3679296431547512,0.36205632962734685,9,1.0,True,True
3110080,해방촌예술마을,골목상권,-0.3023924629163588,18.04619976773833,17.74380730482197,50820343,0,-0.1711850972650496,0.24430604090025038,9,1.0,True,True
3120240,개롱역,발달상권,-0.2933461337426273,20.164233471687396,19.87088733794477,426399533,0,-0.2925143381267053,0.02888650858001915,9,1.0,True,True
3110958,역삼역 4번,골목상권,-0.2851929332442147,18.731176805823132,18.445983872578918,102562596,0,-0.2991494365026565,0.1875395520007192,9,1.0,True,True
